system,node,rack,start_hours,end_hours,failure_type,root_cause
4,5,0,810.2207,810.627,transient_node,Network
4,64,8,824.5721,824.8895,transient_node,Power Spike
4,113,14,826.0108,826.1485,transient_node,Power Outage
4,90,11,829.4529,829.5628,transient_node,Power Outage
4,8,1,842.4068,842.6296,transient_node,Power Outage
4,44,5,850.4719,850.5832,transient_node,Maintenance
4,19,2,872.905,873.0586,transient_node,Power Outage
4,18,2,899.1893,899.2675,transient_node,Power Spike
4,57,7,916.9094,917.1033,transient_node,Network
4,77,9,921.1594,921.6219,transient_node,Maintenance
4,49,6,924.1813,924.4059,transient_node,Power Spike
4,39,4,936.5061,937.5395,transient_node,Network
4,56,7,957.1786,960.7111,permanent_node,SCSI Controller
4,44,5,959.7512,960.0845,transient_node,Network
4,15,1,983.1629,983.6703,transient_node,Power Outage
4,93,11,984.5423,984.7696,transient_node,Maintenance
4,72,9,1027.9722,1028.0431,transient_node,Power Spike
4,53,6,1068.4259,1068.6704,transient_node,Maintenance
4,37,4,1173.4868,1173.6919,transient_node,Maintenance
4,51,6,1179.743,1179.8062,transient_node,Power Outage
4,29,3,1222.1931,1222.2682,transient_node,Power Outage
4,93,11,1232.0628,1232.8193,transient_node,Power Outage
4,40,5,1240.8953,1241.2691,transient_node,Power Outage
4,123,15,1253.5216,1257.458,permanent_node,Hardware
4,87,10,1270.4709,1270.9063,transient_node,Power Outage
4,64,8,1272.3018,1272.4088,transient_node,Power Spike
4,48,6,1274.1687,1274.2363,transient_node,Network
4,11,1,1323.8559,1326.5523,permanent_node,Disk Drive
4,80,10,1339.5749,1339.6251,transient_node,Power Spike
4,13,1,1359.4427,1359.8172,transient_node,Maintenance
4,80,10,1391.3685,1391.4553,transient_node,Network
4,114,14,1411.7009,1411.9009,transient_node,Maintenance
4,1,0,1422.4602,1422.4642,transient_node,Power Outage
4,55,6,1426.8967,1427.0462,transient_node,Network
4,12,1,1435.5806,1435.8383,transient_node,Network
4,57,7,1443.3607,1443.396,transient_node,Power Spike
4,116,14,1469.1335,1469.4593,transient_node,Network
4,119,14,1478.0209,1478.0634,transient_node,Power Outage
4,91,11,1481.0278,1481.1046,transient_node,Power Outage
4,105,13,1483.7889,1484.1891,transient_node,Power Outage
4,34,4,1502.0512,1502.2146,transient_node,Network
4,28,3,1531.778,1531.9786,transient_node,Power Spike
4,98,12,1555.7939,1555.8055,transient_node,Power Spike
4,78,9,1565.4679,1565.97,transient_node,Power Spike
4,86,10,1629.7331,1629.8318,transient_node,Power Spike
4,3,0,1629.9331,1629.9395,transient_node,Network
4,71,8,1637.5262,1637.5876,transient_node,Maintenance
4,96,12,1690.1136,1690.3493,transient_node,Network
4,113,14,1704.6781,1705.5525,transient_node,Network
4,57,7,1724.9854,1725.8245,transient_node,Power Spike
4,38,4,1725.4858,1725.7465,transient_node,Maintenance
4,26,3,1751.3425,1751.3725,transient_node,Network
4,94,11,1770.0574,1770.3062,transient_node,Power Spike
4,73,9,1815.0099,1816.0005,transient_node,Maintenance
4,11,1,1878.2166,1878.2423,transient_node,Maintenance
4,33,4,1878.441,1878.9362,transient_node,Power Spike
4,64,8,1892.686,1892.9238,transient_node,Power Spike
4,60,7,1927.5037,1927.5395,transient_node,Maintenance
4,107,13,1965.362,1965.6207,transient_node,Maintenance
4,58,7,2037.3821,2037.4154,transient_node,Power Spike
4,27,3,2038.2319,2038.4581,transient_node,Network
4,25,3,2038.7799,2038.9739,transient_node,Network
4,37,4,2052.7455,2052.9968,transient_node,Maintenance
4,39,4,2067.6386,2067.9608,transient_node,Power Outage
4,60,7,2076.9327,2077.5183,transient_node,Power Spike
4,24,3,2084.3545,2084.8788,transient_node,Network
4,20,2,2094.3063,2094.349,transient_node,Maintenance
4,21,2,2119.8995,2120.0668,transient_node,Power Outage
4,117,14,2216.2977,2216.6966,transient_node,Power Outage
4,97,12,2221.7854,2221.8161,transient_node,Network
4,20,2,2278.5017,2278.5828,transient_node,Network
4,26,3,2280.1,2280.1515,transient_node,Power Spike
4,36,4,2282.6056,2282.6267,transient_node,Maintenance
4,3,0,2288.2511,2288.8164,transient_node,Network
4,28,3,2299.7679,2300.0465,transient_node,Network
4,8,1,2301.8399,2302.3964,transient_node,Power Spike
4,89,11,2310.1518,2311.0049,transient_node,Power Spike
4,48,6,2325.0543,2325.3834,transient_node,Maintenance
4,9,1,2351.2487,2351.4611,transient_node,Maintenance
4,62,7,2385.5261,2385.7271,transient_node,Maintenance
4,40,5,2396.0722,2396.2545,transient_node,Network
4,65,8,2401.8328,2401.8622,transient_node,Maintenance
4,123,15,2437.3081,2437.4887,transient_node,Power Outage
4,117,14,2473.477,2473.6019,transient_node,Power Spike
4,90,11,2486.2927,2486.5819,transient_node,Network
4,113,14,2507.7289,2507.7679,transient_node,Power Spike
4,20,2,2536.6056,2536.8329,transient_node,Maintenance
4,29,3,2540.3198,2540.3285,transient_node,Maintenance
4,56,7,2551.7402,2552.0849,transient_node,Maintenance
4,115,14,2553.7842,2553.9035,transient_node,Network
4,88,11,2561.203,2561.9633,transient_node,Power Outage
4,2,0,2582.1871,2583.027,transient_node,Maintenance
4,86,10,2599.8682,2599.977,transient_node,Power Spike
4,54,6,2603.1112,2603.1403,transient_node,Maintenance
4,36,4,2621.3953,2621.9575,transient_node,Network
4,15,1,2658.8431,2659.2481,transient_node,Network
4,113,14,2666.1647,2666.4591,transient_node,Power Spike
4,43,5,2690.9866,2691.2369,transient_node,Power Outage
4,90,11,2705.2739,2705.3314,transient_node,Power Spike
4,21,2,2723.4357,2723.5196,transient_node,Power Spike
4,72,9,2724.5766,2724.6666,transient_node,Maintenance
4,47,5,2735.7265,2736.0884,transient_node,Power Outage
4,50,6,2740.0618,2740.2386,transient_node,Maintenance
4,39,4,2768.2476,2768.2555,transient_node,Network
4,109,13,2791.0097,2791.3669,transient_node,Power Spike
4,25,3,2799.8423,2800.1626,transient_node,Power Outage
4,25,3,2836.0393,2836.2674,transient_node,Maintenance
4,104,13,2847.5783,2848.4848,transient_node,Maintenance
4,21,2,2890.8395,2891.3013,transient_node,Power Spike
4,66,8,2945.6743,2945.8237,transient_node,Maintenance
4,49,6,3149.0286,3149.1267,transient_node,Power Spike
4,33,4,3153.525,3159.7095,permanent_node,Disk Drive
4,44,5,3188.1762,3188.5568,transient_node,Maintenance
4,20,2,3223.2079,3223.3236,transient_node,Power Outage
4,92,11,3261.3804,3262.3235,transient_node,Network
4,70,8,3265.8991,3265.9796,transient_node,Network
4,78,9,3354.0447,3354.1033,transient_node,Power Outage
4,126,15,3369.3138,3370.8379,transient_node,Maintenance
4,113,14,3385.9516,3387.0891,transient_node,Network
4,3,0,3391.5696,3391.7472,transient_node,Power Outage
4,77,9,3400.0222,3400.6166,transient_node,Power Spike
4,124,15,3466.3948,3466.5082,transient_node,Maintenance
4,96,12,3486.4614,3486.5937,transient_node,Maintenance
4,27,3,3518.0589,3518.1981,transient_node,Maintenance
4,127,15,3560.8781,3561.3191,transient_node,Power Outage
4,91,11,3606.2863,3606.6232,transient_node,Power Outage
4,33,4,3653.2715,3653.4563,transient_node,Power Spike
4,41,5,3658.5412,3658.9457,transient_node,Power Outage
4,19,2,3706.541,3706.6477,transient_node,Power Outage
4,119,14,3716.4484,3716.4698,transient_node,Maintenance
4,126,15,3724.9736,3725.6813,transient_node,Network
4,5,0,3734.0989,3734.3499,transient_node,Power Spike
4,69,8,3734.1837,3734.6804,transient_node,Power Outage
4,120,15,3740.7672,3748.1067,permanent_node,Disk Drive
4,61,7,3749.1236,3749.1411,transient_node,Power Outage
4,22,2,3749.9859,3750.4158,transient_node,Power Outage
4,60,7,3755.3614,3755.6883,transient_node,Power Outage
4,33,4,3763.6443,3763.8711,transient_node,Power Spike
4,49,6,3766.0257,3766.0391,transient_node,Maintenance
4,58,7,3776.9231,3777.2432,transient_node,Maintenance
4,57,7,3785.6054,3786.0647,transient_node,Network
4,42,5,3795.3945,3795.7339,transient_node,Maintenance
4,65,8,3796.341,3796.4053,transient_node,Network
4,3,0,3830.181,3830.4129,transient_node,Power Spike
4,32,4,3850.0499,3850.4606,transient_node,Power Spike
4,124,15,3867.8146,3868.0306,transient_node,Maintenance
4,103,12,3887.0446,3887.4987,transient_node,Power Outage
4,69,8,3888.0537,3888.1282,transient_node,Power Spike
4,60,7,3928.0461,3928.1099,transient_node,Maintenance
4,48,6,3935.9703,3936.2456,transient_node,Power Outage
4,89,11,3951.4458,3951.5381,transient_node,Maintenance
4,8,1,3967.5221,3967.6298,transient_node,Network
4,106,13,4004.9448,4005.32,transient_node,Power Spike
4,69,8,4009.1112,4009.6243,transient_node,Power Outage
4,20,2,4010.3352,4010.6919,transient_node,Power Outage
4,71,8,4034.4245,4034.4523,transient_node,Network
4,34,4,4042.324,4042.4033,transient_node,Network
4,110,13,4059.7617,4059.7952,transient_node,Network
4,103,12,4070.1796,4070.4687,transient_node,Network
4,46,5,4079.2665,4079.2902,transient_node,Power Spike
4,126,15,4083.1378,4083.6748,transient_node,Power Spike
4,126,15,4084.2199,4084.4579,transient_node,Network
4,18,2,4152.743,4152.9266,transient_node,Power Outage
4,100,12,4180.4174,4180.4694,transient_node,Maintenance
4,85,10,4195.9064,4202.4724,permanent_node,Disk Drive
4,62,7,4207.574,4208.1738,transient_node,Network
4,55,6,4208.0476,4208.0648,transient_node,Maintenance
4,97,12,4222.1921,4222.8684,transient_node,Power Spike
4,113,14,4238.8526,4239.0681,transient_node,Power Outage
4,122,15,4244.0485,4244.4325,transient_node,Network
4,59,7,4251.3709,4251.7016,transient_node,Power Outage
4,125,15,4300.0804,4300.1832,transient_node,Power Spike
4,60,7,4353.0715,4353.4195,transient_node,Maintenance
4,69,8,4364.907,4365.028,transient_node,Power Spike
4,105,13,4393.9857,4394.0478,transient_node,Maintenance
4,120,15,4436.5175,4436.9095,transient_node,Power Outage
4,79,9,4451.1719,4451.3681,transient_node,Power Spike
4,71,8,4477.0362,4477.2024,transient_node,Maintenance
4,88,11,4483.2492,4483.3614,transient_node,Maintenance
4,58,7,4492.8108,4492.8479,transient_node,Power Outage
4,81,10,4494.0338,4495.2207,transient_node,Power Outage
4,46,5,4512.0245,4519.8875,permanent_node,Disk Drive
4,67,8,4595.3653,4595.5956,transient_node,Power Outage
4,91,11,4596.952,4597.2194,transient_node,Power Outage
4,127,15,4632.7735,4632.8278,transient_node,Network
4,119,14,4638.6333,4638.6545,transient_node,Power Outage
4,106,13,4654.5926,4654.6041,transient_node,Power Spike
4,97,12,4673.2449,4673.5394,transient_node,Power Spike
4,64,8,4727.3533,4727.4619,transient_node,Network
4,94,11,4739.0136,4739.462,transient_node,Maintenance
4,110,13,4751.4676,4751.6709,transient_node,Network
4,1,0,4790.802,4790.947,transient_node,Power Spike
4,105,13,4799.8935,4799.9676,transient_node,Network
4,75,9,4840.1215,4840.661,transient_node,Power Spike
4,23,2,4850.7263,4850.7998,transient_node,Network
4,23,2,4858.7318,4858.7628,transient_node,Power Spike
4,2,0,4869.2205,4869.2585,transient_node,Power Spike
4,28,3,4941.5029,4941.6065,transient_node,Network
4,118,14,4967.2214,4967.8877,transient_node,Maintenance
4,127,15,5020.8228,5021.3429,transient_node,Power Spike
4,97,12,5028.156,5028.5178,transient_node,Power Spike
4,91,11,5051.348,5051.5742,transient_node,Power Spike
4,77,9,5062.7632,5063.365,transient_node,Maintenance
4,21,2,5063.5521,5063.6842,transient_node,Maintenance
4,67,8,5121.8875,5121.9343,transient_node,Network
4,25,3,5122.6421,5122.7147,transient_node,Network
4,98,12,5160.4637,5160.4658,transient_node,Power Spike
4,17,2,5163.3275,5163.538,transient_node,Network
4,14,1,5249.7961,5256.2183,permanent_node,Disk Drive
4,92,11,5276.27,5276.6095,transient_node,Power Outage
4,91,11,5281.222,5281.9781,transient_node,Power Spike
4,80,10,5316.685,5316.7481,transient_node,Network
4,10,1,5335.3907,5335.883,transient_node,Network
4,57,7,5344.7768,5345.1317,transient_node,Network
4,56,7,5352.5734,5352.616,transient_node,Power Outage
4,121,15,5391.8479,5392.0127,transient_node,Power Outage
4,2,0,5397.0982,5397.1021,transient_node,Network
4,29,3,5399.6874,5399.8191,transient_node,Power Outage
4,74,9,5429.3073,5429.4087,transient_node,Power Spike
4,24,3,5441.6634,5441.8137,transient_node,Maintenance
4,109,13,5446.2877,5448.2186,transient_node,Maintenance
4,10,1,5447.1045,5447.5369,transient_node,Power Outage
4,115,14,5457.6927,5457.8217,transient_node,Power Outage
4,88,11,5511.2408,5511.5542,transient_node,Network
4,28,3,5516.2987,5516.5631,transient_node,Power Spike
4,92,11,5560.6279,5560.9729,transient_node,Power Spike
4,52,6,5571.7412,5571.7413,transient_node,Power Spike
4,118,14,5595.3601,5595.373,transient_node,Power Spike
4,30,3,5603.3423,5603.5309,transient_node,Power Outage
4,68,8,5625.0855,5625.0982,transient_node,Maintenance
4,54,6,5638.2596,5638.4326,transient_node,Maintenance
4,62,7,5655.9987,5656.399,transient_node,Power Spike
4,14,1,5663.7203,5664.2245,transient_node,Power Outage
4,97,12,5696.3516,5696.5288,transient_node,Network
4,68,8,5734.4177,5734.4462,transient_node,Power Outage
4,126,15,5789.3169,5789.5781,transient_node,Power Outage
4,20,2,5824.9357,5825.2798,transient_node,Power Outage
4,38,4,5874.7111,5874.7173,transient_node,Power Spike
4,45,5,5920.0644,5920.1131,transient_node,Power Outage
4,14,1,5920.9383,5921.2401,transient_node,Power Outage
4,73,9,5921.271,5921.4402,transient_node,Power Spike
4,102,12,5926.0212,5926.1404,transient_node,Power Outage
4,99,12,5931.1074,5931.4296,transient_node,Power Spike
4,54,6,5940.0774,5940.2449,transient_node,Maintenance
4,58,7,6047.6045,6047.9019,transient_node,Network
4,83,10,6049.9107,6049.98,transient_node,Power Outage
4,61,7,6074.8493,6075.0866,transient_node,Power Outage
4,105,13,6075.3808,6075.4708,transient_node,Maintenance
4,67,8,6106.426,6114.1609,permanent_node,Disk Drive
4,65,8,6107.9612,6108.0809,transient_node,Power Outage
4,74,9,6120.798,6121.5872,transient_node,Power Spike
4,22,2,6127.9024,6128.1143,transient_node,Power Spike
4,58,7,6134.1077,6134.1533,transient_node,Maintenance
4,33,4,6167.2769,6167.4409,transient_node,Power Spike
4,127,15,6172.7793,6172.9046,transient_node,Maintenance
4,60,7,6219.9155,6219.9189,transient_node,Maintenance
4,76,9,6277.1915,6277.3427,transient_node,Maintenance
4,20,2,6292.3982,6292.4339,transient_node,Power Spike
4,127,15,6293.0556,6293.1856,transient_node,Network
4,12,1,6307.0728,6307.5024,transient_node,Maintenance
4,72,9,6331.8147,6331.8635,transient_node,Network
4,50,6,6344.6865,6344.6957,transient_node,Network
4,124,15,6352.1256,6352.1998,transient_node,Power Spike
4,119,14,6356.6079,6356.7835,transient_node,Maintenance
4,83,10,6386.8606,6387.1136,transient_node,Maintenance
4,60,7,6391.5777,6391.6606,transient_node,Maintenance
4,49,6,6392.5002,6399.3023,permanent_node,Hardware
4,41,5,6427.2925,6427.4581,transient_node,Power Spike
4,39,4,6435.3644,6435.5712,transient_node,Maintenance
4,94,11,6447.004,6447.266,transient_node,Network
4,82,10,6453.4088,6453.7163,transient_node,Power Outage
4,8,1,6481.0054,6481.1749,transient_node,Network
4,66,8,6499.956,6500.1505,transient_node,Maintenance
4,99,12,6539.664,6539.684,transient_node,Power Outage
4,56,7,6559.0919,6559.75,transient_node,Power Spike
4,115,14,6562.5779,6562.5889,transient_node,Network
4,53,6,6573.6578,6573.9799,transient_node,Network
4,34,4,6629.5281,6631.585,permanent_node,Disk Drive
4,19,2,6638.8346,6638.9033,transient_node,Power Spike
4,80,10,6674.8939,6674.8942,transient_node,Power Spike
4,11,1,6683.8053,6683.9116,transient_node,Power Outage
4,42,5,6691.2007,6691.533,transient_node,Power Outage
4,29,3,6716.4887,6716.9822,transient_node,Power Spike
4,23,2,6722.5799,6722.7126,transient_node,Power Outage
4,47,5,6750.5502,6750.8644,transient_node,Power Spike
4,105,13,6766.1271,6766.541,transient_node,Power Spike
4,47,5,6804.6317,6804.6862,transient_node,Power Spike
4,103,12,6819.5827,6819.8834,transient_node,Maintenance
4,24,3,6824.2691,6824.4244,transient_node,Power Outage
4,109,13,6825.3352,6825.6431,transient_node,Power Outage
4,56,7,6851.4628,6851.5807,transient_node,Power Outage
4,91,11,6926.4113,6926.7088,transient_node,Power Spike
4,49,6,6934.17,6934.374,transient_node,Power Outage
4,96,12,6946.2577,6946.3229,transient_node,Power Spike
4,99,12,6958.8945,6959.0412,transient_node,Power Spike
4,17,2,7011.4563,7011.5902,transient_node,Network
4,121,15,7016.1191,7016.3177,transient_node,Maintenance
4,37,4,7042.2787,7042.313,transient_node,Power Spike
4,17,2,7051.8153,7051.8349,transient_node,Maintenance
4,23,2,7052.4076,7052.8831,transient_node,Maintenance
4,50,6,7098.3922,7098.4967,transient_node,Network
4,105,13,7101.215,7105.8458,permanent_node,Hardware
4,102,12,7148.7239,7148.9114,transient_node,Power Spike
4,116,14,7156.4071,7156.8364,transient_node,Power Spike
4,95,11,7161.679,7162.4424,transient_node,Maintenance
4,110,13,7189.2253,7189.8871,transient_node,Power Outage
4,8,1,7245.5859,7245.7588,transient_node,Maintenance
4,117,14,7249.8146,7249.8281,transient_node,Power Spike
4,13,1,7257.2409,7257.4473,transient_node,Maintenance
4,59,7,7257.8619,7257.9987,transient_node,Maintenance
4,95,11,7280.4868,7287.7226,permanent_node,Disk Drive
4,73,9,7296.3336,7296.4178,transient_node,Network
4,8,1,7317.6882,7317.9474,transient_node,Network
4,123,15,7325.0809,7325.202,transient_node,Power Outage
4,60,7,7334.2306,7334.3112,transient_node,Power Outage
4,50,6,7366.5132,7367.2041,transient_node,Network
4,87,10,7367.7507,7367.9444,transient_node,Maintenance
4,109,13,7372.593,7372.6007,transient_node,Network
4,66,8,7393.1019,7393.1137,transient_node,Network
4,14,1,7397.6112,7398.1674,transient_node,Power Outage
4,57,7,7419.7799,7419.8682,transient_node,Power Spike
4,109,13,7508.5259,7508.786,transient_node,Power Spike
4,56,7,7514.1355,7521.8945,permanent_node,Hardware
4,81,10,7517.9903,7518.1963,transient_node,Power Outage
4,69,8,7540.2992,7540.3234,transient_node,Power Spike
4,1,0,7542.3021,7542.7498,transient_node,Power Spike
4,68,8,7550.4153,7550.5596,transient_node,Maintenance
4,93,11,7551.6818,7551.8026,transient_node,Maintenance
4,72,9,7556.8576,7556.9364,transient_node,Maintenance
4,126,15,7565.1978,7565.3319,transient_node,Power Spike
4,32,4,7613.2044,7613.4579,transient_node,Maintenance
4,75,9,7619.1698,7619.193,transient_node,Network
4,14,1,7646.0954,7646.1176,transient_node,Power Spike
4,78,9,7658.4306,7658.4313,transient_node,Power Spike
4,10,1,7698.0796,7698.1785,transient_node,Maintenance
4,12,1,7733.2266,7734.0389,transient_node,Power Outage
4,61,7,7866.4015,7866.5672,transient_node,Network
4,127,15,7898.2901,7899.6488,transient_node,Power Outage
4,57,7,7900.1485,7900.1731,transient_node,Maintenance
4,88,11,7911.0683,7911.4477,transient_node,Power Spike
4,3,0,7946.7779,7946.8429,transient_node,Maintenance
4,9,1,7954.0659,7954.1531,transient_node,Network
4,44,5,7975.3723,7975.5924,transient_node,Power Spike
4,46,5,7998.0627,7998.5897,transient_node,Network
4,67,8,8037.4839,8037.7078,transient_node,Network
4,30,3,8114.2321,8114.3122,transient_node,Network
4,60,7,8173.1508,8173.2301,transient_node,Power Outage
4,48,6,8188.463,8188.5035,transient_node,Power Spike
4,36,4,8188.9478,8189.1187,transient_node,Maintenance
4,115,14,8197.2058,8197.5345,transient_node,Power Spike
4,77,9,8236.6542,8244.2395,permanent_node,Disk Drive
4,111,13,8282.295,8282.3464,transient_node,Maintenance
4,39,4,8308.4362,8309.2982,transient_node,Power Outage
4,61,7,8310.534,8310.8068,transient_node,Network
4,34,4,8314.9432,8315.0785,transient_node,Power Spike
4,11,1,8346.2348,8346.3619,transient_node,Power Outage
4,87,10,8368.8212,8369.4896,transient_node,Power Spike
4,52,6,8395.8551,8396.1177,transient_node,Power Spike
4,12,1,8410.5816,8410.6616,transient_node,Maintenance
4,32,4,8452.7717,8452.9398,transient_node,Power Spike
4,59,7,8471.4142,8474.7378,permanent_node,Hardware
4,110,13,8520.9347,8521.0304,transient_node,Network
4,100,12,8521.7675,8522.1119,transient_node,Network
4,56,7,8542.7073,8542.9446,transient_node,Power Outage
4,9,1,8573.1683,8573.2464,transient_node,Power Spike
4,96,12,8586.8286,8587.1659,transient_node,Network
4,103,12,8592.7645,8593.0538,transient_node,Power Outage
4,108,13,8618.4967,8619.0578,transient_node,Maintenance
4,40,5,8654.0155,8654.037,transient_node,Network
4,49,6,8661.9388,8662.0402,transient_node,Power Outage
4,5,0,8687.6349,8688.0352,transient_node,Network
4,12,1,8721.052,8721.0566,transient_node,Power Spike
4,16,2,8741.86,8742.1834,transient_node,Power Spike
4,112,14,8747.6722,8747.7091,transient_node,Power Spike
4,87,10,8769.2576,8769.6202,transient_node,Network
4,62,7,8781.1389,8781.5706,transient_node,Power Outage
4,0,0,8795.5748,8795.904,transient_node,Network
4,81,10,8848.2992,8848.363,transient_node,Maintenance
4,19,2,8890.5887,8890.7428,transient_node,Maintenance
4,40,5,8893.1667,8893.2932,transient_node,Power Outage
4,13,1,8894.8063,8895.1538,transient_node,Network
4,39,4,8974.8738,8974.8977,transient_node,Maintenance
4,121,15,8998.7593,8999.0102,transient_node,Network
4,102,12,9000.0877,9000.234,transient_node,Power Outage
4,70,8,9047.5579,9047.781,transient_node,Maintenance
4,62,7,9068.1099,9068.2553,transient_node,Power Spike
4,31,3,9076.7781,9076.8201,transient_node,Network
4,85,10,9086.2094,9086.4246,transient_node,Power Outage
4,45,5,9086.4574,9087.4188,transient_node,Power Spike
4,24,3,9092.0511,9092.1955,transient_node,Network
4,9,1,9115.9162,9116.1197,transient_node,Power Spike
4,69,8,9126.7201,9127.0678,transient_node,Network
4,76,9,9141.6421,9141.6608,transient_node,Maintenance
4,66,8,9241.4434,9241.533,transient_node,Power Spike
4,28,3,9244.6664,9245.0755,transient_node,Maintenance
4,59,7,9261.0565,9261.1056,transient_node,Power Spike
4,18,2,9354.2536,9354.3456,transient_node,Network
4,89,11,9368.8873,9374.2412,permanent_node,Disk Drive
4,19,2,9372.1712,9372.2086,transient_node,Maintenance
4,84,10,9417.8376,9418.1981,transient_node,Network
4,86,10,9440.0429,9440.5104,transient_node,Network
4,50,6,9449.9686,9450.4047,transient_node,Power Outage
4,66,8,9466.9396,9467.0038,transient_node,Power Outage
4,56,7,9477.7445,9478.4034,transient_node,Maintenance
4,64,8,9522.1931,9522.6572,transient_node,Power Spike
4,30,3,9632.6153,9632.7873,transient_node,Maintenance
4,114,14,9641.6221,9641.6341,transient_node,Maintenance
4,33,4,9649.5238,9649.6277,transient_node,Power Spike
4,68,8,9650.9198,9651.0066,transient_node,Power Outage
4,13,1,9690.2846,9690.4032,transient_node,Network
4,26,3,9691.2433,9691.7532,transient_node,Power Spike
4,73,9,9713.3868,9713.5323,transient_node,Power Spike
4,2,0,9720.1537,9720.2091,transient_node,Maintenance
4,79,9,9724.7731,9724.7768,transient_node,Network
4,62,7,9734.0702,9734.2555,transient_node,Maintenance
4,89,11,9752.1566,9752.206,transient_node,Maintenance
4,2,0,9761.6427,9761.6981,transient_node,Maintenance
4,91,11,9782.1821,9782.4435,transient_node,Power Outage
4,60,7,9810.041,9810.5067,transient_node,Power Outage
4,5,0,9818.2949,9818.3465,transient_node,Network
4,52,6,9823.5474,9823.7552,transient_node,Power Outage
4,6,0,9830.9552,9831.1594,transient_node,Maintenance
4,80,10,9853.1365,9853.3353,transient_node,Maintenance
4,24,3,9864.3122,9864.8868,transient_node,Power Spike
4,82,10,9876.8233,9877.4903,transient_node,Maintenance
4,117,14,9945.1778,9945.2223,transient_node,Power Spike
4,19,2,9952.3219,9952.62,transient_node,Network
4,88,11,9989.2476,9989.3629,transient_node,Network
4,101,12,9991.099,9991.5371,transient_node,Maintenance
4,60,7,10008.0352,10008.2023,transient_node,Maintenance
4,106,13,10011.3816,10012.5195,transient_node,Network
4,111,13,10044.2129,10044.2683,transient_node,Power Spike
4,123,15,10055.1973,10055.3203,transient_node,Network
4,97,12,10074.5497,10074.786,transient_node,Power Spike
4,95,11,10085.2053,10085.3222,transient_node,Power Outage
4,99,12,10107.1215,10107.5192,transient_node,Maintenance
4,56,7,10121.2044,10121.7493,transient_node,Maintenance
4,60,7,10147.3377,10147.5794,transient_node,Power Spike
4,100,12,10176.6757,10176.6836,transient_node,Power Spike
4,27,3,10190.0441,10190.1015,transient_node,Network
4,14,1,10190.0504,10190.5476,transient_node,Power Outage
4,25,3,10245.8617,10246.6607,transient_node,Maintenance
4,97,12,10283.8414,10284.0021,transient_node,Power Spike
4,109,13,10298.8501,10299.4538,transient_node,Power Outage
4,120,15,10300.3554,10300.3825,transient_node,Power Outage
4,30,3,10308.3611,10308.3638,transient_node,Network
4,36,4,10310.0046,10310.5971,transient_node,Power Spike
4,111,13,10327.4335,10327.478,transient_node,Maintenance
4,11,1,10356.3783,10360.2468,permanent_node,SCSI Controller
4,98,12,10361.7272,10362.189,transient_node,Network
4,44,5,10362.1732,10362.3672,transient_node,Maintenance
4,92,11,10370.7208,10371.2147,transient_node,Maintenance
4,98,12,10377.7564,10378.1644,transient_node,Network
4,112,14,10409.9924,10410.0373,transient_node,Network
4,4,0,10425.1062,10425.9267,transient_node,Power Outage
4,26,3,10445.5946,10445.8287,transient_node,Power Spike
4,55,6,10463.9845,10464.0124,transient_node,Maintenance
4,34,4,10475.1123,10475.4418,transient_node,Network
4,60,7,10585.721,10585.911,transient_node,Network
