system,node,rack,start_hours,end_hours,failure_type,root_cause
14,697,21,702.8939,703.0635,transient_node,Network
14,198,6,702.9897,703.2012,transient_node,Maintenance
14,61,1,705.585,705.8827,transient_node,Maintenance
14,113,3,708.5511,708.9272,transient_node,Power Spike
14,402,12,712.656,712.7277,transient_node,Network
14,776,24,714.8834,714.9339,transient_node,Maintenance
14,591,18,716.2242,716.311,transient_node,Power Spike
14,641,20,716.7501,717.2048,transient_node,Power Outage
14,636,19,718.3816,718.3964,transient_node,Maintenance
14,290,9,719.5001,719.9318,transient_node,Power Spike
14,696,21,723.8416,723.9691,transient_node,Power Outage
14,165,5,726.5132,727.0353,transient_node,Network
14,932,29,733.506,733.7154,transient_node,Network
14,581,18,734.1499,734.6669,transient_node,Network
14,841,26,735.3733,735.669,transient_node,Maintenance
14,53,1,738.3264,738.3588,transient_node,Maintenance
14,610,19,738.967,739.3985,transient_node,Network
14,978,30,740.2234,740.3189,transient_node,Power Outage
14,124,3,742.0981,742.4474,transient_node,Maintenance
14,348,10,743.47,744.0732,transient_node,Network
14,330,10,747.1229,747.1961,transient_node,Power Outage
14,421,13,749.0626,749.3427,transient_node,Power Outage
14,272,8,753.7241,753.7683,transient_node,Maintenance
14,736,23,754.5893,754.6277,transient_node,Maintenance
14,818,25,755.2038,755.2719,transient_node,Power Spike
14,894,27,756.9745,759.8759,permanent_node,Disk Drive
14,322,10,757.6476,757.6743,transient_node,Power Spike
14,247,7,758.4579,759.3951,transient_node,Power Spike
14,487,15,766.5861,767.9121,transient_node,Network
14,289,9,766.96,767.0403,transient_node,Power Outage
14,234,7,777.2896,778.2338,transient_node,Network
14,958,29,786.1909,786.2535,transient_node,Power Spike
14,392,12,795.6578,795.756,transient_node,Network
14,109,3,804.3076,804.3286,transient_node,Power Outage
14,647,20,812.4365,812.525,transient_node,Power Spike
14,357,11,814.9339,815.2718,transient_node,Maintenance
14,45,1,818.6255,818.8159,transient_node,Network
14,495,15,825.7233,825.9638,transient_node,Maintenance
14,138,4,833.716,833.8219,transient_node,Power Spike
14,830,25,839.0471,839.1445,transient_node,Network
14,459,14,842.7081,842.7362,transient_node,Power Outage
14,224,7,846.3178,846.419,transient_node,Network
14,457,14,855.5627,855.6429,transient_node,Power Spike
14,121,3,857.0005,857.2174,transient_node,Network
14,812,25,858.9001,859.0448,transient_node,Network
14,888,27,860.9852,861.0794,transient_node,Power Spike
14,27,0,862.1839,862.5602,transient_node,Power Spike
14,432,13,873.6751,873.7622,transient_node,Power Spike
14,547,17,877.7931,877.8104,transient_node,Maintenance
14,541,16,878.209,878.2931,transient_node,Power Spike
14,848,26,879.5647,879.9788,transient_node,Network
14,146,4,880.0951,880.8129,transient_node,Power Outage
14,455,14,882.093,882.1513,transient_node,Power Outage
14,506,15,884.6779,884.7415,transient_node,Network
14,817,25,886.0933,886.2623,transient_node,Power Outage
14,999,31,886.1589,886.4224,transient_node,Power Spike
14,395,12,887.1791,887.2054,transient_node,Power Outage
14,557,17,887.5294,887.5345,transient_node,Power Outage
14,664,20,888.3792,888.5042,transient_node,Power Spike
14,578,18,889.8877,890.1726,transient_node,Power Outage
14,545,17,890.4386,890.5376,transient_node,Network
14,132,4,894.3471,894.4637,transient_node,Power Outage
14,239,7,898.7189,898.9389,transient_node,Power Outage
14,382,11,901.3185,901.527,transient_node,Power Spike
14,354,11,901.3803,901.5625,transient_node,Power Outage
14,358,11,904.3151,904.665,transient_node,Power Outage
14,428,13,905.9621,906.158,transient_node,Power Outage
14,576,18,910.0521,910.0807,transient_node,Power Outage
14,822,25,917.8649,918.2106,transient_node,Network
14,625,19,918.2033,918.349,transient_node,Maintenance
14,227,7,918.959,919.3878,transient_node,Network
14,841,26,919.7655,920.1743,transient_node,Network
14,588,18,930.6148,931.0493,transient_node,Maintenance
14,17,0,932.2168,932.8147,transient_node,Network
14,141,4,935.9998,936.0126,transient_node,Power Outage
14,972,30,940.2443,940.3611,transient_node,Power Outage
14,689,21,941.351,941.7085,transient_node,Power Outage
14,717,22,943.293,943.296,transient_node,Power Spike
14,656,20,943.9981,944.0067,transient_node,Power Outage
14,995,31,946.6721,947.6999,transient_node,Maintenance
14,745,23,947.2981,947.6635,transient_node,Power Spike
14,12,0,952.3647,952.7854,transient_node,Maintenance
14,297,9,955.6658,955.7141,transient_node,Power Outage
14,142,4,958.7095,959.0692,transient_node,Maintenance
14,66,2,958.8718,959.0979,transient_node,Maintenance
14,382,11,961.1273,961.5638,transient_node,Maintenance
14,507,15,961.2383,961.3417,transient_node,Network
14,132,4,963.4595,963.4624,transient_node,Maintenance
14,683,21,963.9335,963.9992,transient_node,Power Outage
14,226,7,965.2892,965.3053,transient_node,Power Outage
14,508,15,965.9765,966.3021,transient_node,Network
14,484,15,971.399,971.7111,transient_node,Power Spike
14,681,21,971.4427,971.7421,transient_node,Maintenance
14,1016,31,971.4707,971.5226,transient_node,Maintenance
14,45,1,971.6144,971.9614,transient_node,Maintenance
14,373,11,973.5598,973.574,transient_node,Power Spike
14,754,23,974.1733,974.2396,transient_node,Network
14,54,1,974.4959,974.7553,transient_node,Maintenance
14,624,19,975.5728,975.6568,transient_node,Maintenance
14,384,12,975.9841,976.0389,transient_node,Maintenance
14,432,13,976.6047,976.8504,transient_node,Power Outage
14,72,2,978.7755,978.8312,transient_node,Maintenance
14,750,23,980.9021,981.0476,transient_node,Power Spike
14,767,23,986.5615,987.1552,transient_node,Network
14,369,11,996.0151,996.0268,transient_node,Network
14,195,6,1003.9384,1004.028,transient_node,Maintenance
14,255,7,1009.2395,1009.4301,transient_node,Maintenance
14,174,5,1012.5377,1013.6424,transient_node,Network
14,227,7,1014.8404,1014.932,transient_node,Power Outage
14,908,28,1017.4949,1017.5048,transient_node,Power Outage
14,633,19,1017.8433,1017.9533,transient_node,Power Outage
14,723,22,1018.0387,1018.046,transient_node,Network
14,577,18,1023.5494,1023.8575,transient_node,Power Outage
14,492,15,1024.5813,1024.6185,transient_node,Maintenance
14,151,4,1028.5527,1028.5977,transient_node,Power Outage
14,282,8,1036.2755,1036.3008,transient_node,Power Outage
14,151,4,1040.3983,1040.6887,transient_node,Maintenance
14,940,29,1048.8277,1049.1113,transient_node,Power Outage
14,971,30,1052.757,1052.7927,transient_node,Maintenance
14,150,4,1055.4025,1055.6484,transient_node,Power Spike
14,678,21,1064.7564,1065.5877,transient_node,Power Spike
14,130,4,1068.3764,1068.5788,transient_node,Network
14,165,5,1070.666,1071.3647,transient_node,Power Outage
14,355,11,1070.9852,1071.0829,transient_node,Power Spike
14,202,6,1074.1465,1074.1714,transient_node,Power Spike
14,1018,31,1076.2758,1076.3686,transient_node,Maintenance
14,960,30,1077.1675,1078.04,transient_node,Network
14,723,22,1084.9072,1085.0834,transient_node,Power Outage
14,78,2,1086.9198,1087.1448,transient_node,Power Spike
14,740,23,1092.1036,1092.1621,transient_node,Network
14,413,12,1100.04,1101.0386,transient_node,Power Outage
14,366,11,1101.9916,1102.0387,transient_node,Power Spike
14,150,4,1103.0518,1103.4978,transient_node,Power Spike
14,948,29,1104.3359,1104.3924,transient_node,Network
14,593,18,1104.9966,1105.2506,transient_node,Network
14,417,13,1107.2103,1107.8807,transient_node,Power Outage
14,413,12,1107.3177,1107.3618,transient_node,Network
14,193,6,1108.3942,1108.5172,transient_node,Power Outage
14,30,0,1109.7383,1109.8238,transient_node,Power Spike
14,512,16,1111.3192,1111.4328,transient_node,Power Outage
14,377,11,1111.5161,1111.603,transient_node,Power Spike
14,751,23,1112.6826,1120.1814,permanent_node,Disk Drive
14,762,23,1113.5493,1113.8493,transient_node,Network
14,612,19,1113.6503,1113.7184,transient_node,Network
14,1000,31,1116.0333,1116.2404,transient_node,Power Spike
14,112,3,1116.5054,1121.5165,permanent_node,Hardware
14,214,6,1118.1583,1118.2927,transient_node,Network
14,334,10,1118.7266,1118.9319,transient_node,Maintenance
14,982,30,1119.0654,1122.801,permanent_node,Hardware
14,347,10,1120.8605,1121.0851,transient_node,Network
14,458,14,1124.1793,1124.2865,transient_node,Power Spike
14,221,6,1128.7604,1128.9215,transient_node,Maintenance
14,520,16,1132.1432,1132.8919,transient_node,Power Spike
14,1011,31,1135.2676,1135.4449,transient_node,Network
14,298,9,1137.5018,1137.5501,transient_node,Power Outage
14,775,24,1141.5628,1142.0046,transient_node,Network
14,568,17,1142.3781,1142.8725,transient_node,Network
14,877,27,1144.864,1145.3281,transient_node,Power Outage
14,728,22,1145.8224,1145.9691,transient_node,Power Outage
14,701,21,1151.2454,1151.2638,transient_node,Power Spike
14,197,6,1152.1482,1152.7692,transient_node,Power Spike
14,333,10,1157.8251,1157.8343,transient_node,Power Outage
14,902,28,1162.6551,1162.7767,transient_node,Maintenance
14,994,31,1163.0587,1163.2784,transient_node,Power Outage
14,130,4,1164.1741,1164.413,transient_node,Power Spike
14,928,29,1165.3901,1165.8762,transient_node,Maintenance
14,184,5,1165.6709,1165.7658,transient_node,Maintenance
14,867,27,1173.2767,1173.3532,transient_node,Power Outage
14,270,8,1178.6495,1179.1514,transient_node,Power Spike
14,793,24,1180.9338,1181.6042,transient_node,Network
14,17,0,1185.7882,1185.9901,transient_node,Maintenance
14,360,11,1186.1023,1186.4456,transient_node,Power Spike
14,426,13,1189.0042,1189.0249,transient_node,Network
14,370,11,1189.1383,1189.1389,transient_node,Maintenance
14,951,29,1194.3646,1194.4522,transient_node,Maintenance
14,229,7,1195.0083,1196.3613,transient_node,Power Spike
14,772,24,1199.2663,1199.4542,transient_node,Power Spike
14,650,20,1207.8605,1207.9191,transient_node,Maintenance
14,9,0,1208.43,1208.4348,transient_node,Power Spike
14,74,2,1209.5876,1210.0294,transient_node,Power Spike
14,895,27,1209.6743,1209.736,transient_node,Power Outage
14,566,17,1209.9312,1210.2318,transient_node,Network
14,166,5,1219.6416,1220.0073,transient_node,Maintenance
14,566,17,1220.2731,1220.277,transient_node,Network
14,438,13,1226.2066,1226.8986,transient_node,Maintenance
14,342,10,1227.167,1227.4064,transient_node,Power Spike
14,215,6,1236.6709,1236.7818,transient_node,Power Spike
14,807,25,1238.3161,1240.3531,transient_node,Network
14,850,26,1245.0669,1245.1291,transient_node,Power Spike
14,398,12,1246.8167,1246.9939,transient_node,Network
14,1012,31,1248.8182,1248.8504,transient_node,Power Spike
14,528,16,1252.9469,1252.9874,transient_node,Power Spike
14,966,30,1260.0637,1260.0711,transient_node,Network
14,48,1,1261.3546,1261.5834,transient_node,Power Spike
14,701,21,1275.2964,1275.5134,transient_node,Maintenance
14,477,14,1275.7148,1275.7863,transient_node,Network
14,723,22,1277.745,1277.9738,transient_node,Network
14,557,17,1277.9658,1278.476,transient_node,Maintenance
14,511,15,1280.9683,1281.4248,transient_node,Power Spike
14,663,20,1285.191,1285.1968,transient_node,Power Outage
14,524,16,1285.277,1285.4712,transient_node,Power Spike
14,823,25,1286.1385,1286.2554,transient_node,Power Spike
14,950,29,1292.4053,1292.7901,transient_node,Network
14,368,11,1294.3976,1294.8755,transient_node,Network
14,940,29,1295.5228,1296.9092,transient_node,Maintenance
14,850,26,1296.3036,1296.325,transient_node,Network
14,910,28,1298.986,1299.0806,transient_node,Power Outage
14,691,21,1303.8035,1303.8439,transient_node,Power Outage
14,781,24,1304.0961,1304.4068,transient_node,Network
14,56,1,1305.1891,1305.3438,transient_node,Power Outage
14,244,7,1308.0631,1308.8096,transient_node,Power Outage
14,836,26,1308.3798,1308.4559,transient_node,Power Spike
14,170,5,1311.0623,1311.1246,transient_node,Maintenance
14,608,19,1315.8994,1317.1363,transient_node,Maintenance
14,652,20,1317.3852,1317.4852,transient_node,Maintenance
14,20,0,1321.5673,1321.5934,transient_node,Power Outage
14,497,15,1336.0862,1336.2799,transient_node,Maintenance
14,627,19,1339.3563,1339.7591,transient_node,Network
14,909,28,1346.4317,1347.0741,transient_node,Power Outage
14,376,11,1347.2407,1347.3678,transient_node,Network
14,48,1,1351.0085,1351.0499,transient_node,Network
14,432,13,1351.7969,1351.8694,transient_node,Power Outage
14,975,30,1353.9434,1353.9964,transient_node,Power Spike
14,638,19,1356.9555,1357.545,transient_node,Power Spike
14,603,18,1357.618,1360.262,permanent_node,SCSI Controller
14,474,14,1367.9797,1368.1785,transient_node,Power Outage
14,86,2,1371.8147,1371.9293,transient_node,Maintenance
14,516,16,1374.7026,1374.9551,transient_node,Maintenance
14,356,11,1375.1632,1375.4295,transient_node,Power Spike
14,558,17,1375.8371,1376.1771,transient_node,Maintenance
14,16,0,1377.193,1377.3327,transient_node,Maintenance
14,221,6,1381.0117,1381.2789,transient_node,Power Spike
14,1022,31,1381.2881,1381.9893,transient_node,Maintenance
14,170,5,1383.6135,1383.8027,transient_node,Network
14,202,6,1395.3186,1395.6817,transient_node,Power Spike
14,988,30,1396.4475,1396.6516,transient_node,Power Outage
14,428,13,1396.8425,1397.115,transient_node,Power Outage
14,498,15,1397.9715,1398.3697,transient_node,Power Spike
14,325,10,1398.9247,1399.1135,transient_node,Power Spike
14,82,2,1399.4246,1399.539,transient_node,Maintenance
14,852,26,1402.7824,1402.8973,transient_node,Maintenance
14,577,18,1407.4032,1408.6892,transient_node,Maintenance
14,821,25,1408.879,1408.9645,transient_node,Power Outage
14,871,27,1411.4404,1411.4415,transient_node,Network
14,489,15,1411.5584,1411.5992,transient_node,Power Spike
14,293,9,1411.6226,1411.9201,transient_node,Maintenance
14,532,16,1415.7672,1416.0189,transient_node,Maintenance
14,929,29,1416.4942,1416.5573,transient_node,Maintenance
14,188,5,1417.6655,1423.1516,permanent_node,Hardware
14,628,19,1419.4093,1419.5333,transient_node,Network
14,217,6,1419.5141,1419.6499,transient_node,Power Outage
14,907,28,1423.3552,1423.5467,transient_node,Power Outage
14,118,3,1427.4167,1427.6465,transient_node,Maintenance
14,411,12,1433.2508,1433.3087,transient_node,Power Outage
14,642,20,1438.6813,1442.1186,permanent_node,Hardware
14,160,5,1440.2468,1440.4632,transient_node,Maintenance
14,416,13,1442.4429,1442.7382,transient_node,Network
14,366,11,1444.426,1444.719,transient_node,Maintenance
14,8,0,1444.7586,1444.7809,transient_node,Power Outage
14,526,16,1444.9153,1445.155,transient_node,Network
14,767,23,1445.3309,1445.3579,transient_node,Maintenance
14,935,29,1448.4849,1448.7037,transient_node,Power Outage
14,646,20,1449.7801,1449.8122,transient_node,Maintenance
14,819,25,1451.0925,1451.4637,transient_node,Power Spike
14,229,7,1455.8043,1456.1289,transient_node,Network
14,824,25,1456.4571,1456.5502,transient_node,Power Spike
14,49,1,1457.8193,1457.8285,transient_node,Power Spike
14,51,1,1466.9803,1467.1504,transient_node,Maintenance
14,204,6,1467.0245,1467.0673,transient_node,Network
14,96,3,1471.1954,1476.0895,permanent_node,Disk Drive
