system,node,rack,start_hours,end_hours,failure_type,root_cause
7,180,22,1655.2699,1655.5172,transient_node,Maintenance
7,61,7,1668.9045,1669.132,transient_node,Maintenance
7,97,12,1672.3316,1672.8612,transient_node,Network
7,218,27,1680.997,1681.7452,transient_node,Maintenance
7,109,13,1685.6623,1685.7101,transient_node,Maintenance
7,17,2,1685.9415,1686.0615,transient_node,Network
7,112,14,1687.9854,1687.991,transient_node,Network
7,223,27,1702.1523,1702.2303,transient_node,Power Spike
7,250,31,1715.8742,1716.0173,transient_node,Maintenance
7,209,26,1722.6369,1726.7782,permanent_node,Hardware
7,192,24,1723.9341,1724.8116,transient_node,Power Spike
7,59,7,1732.445,1732.5367,transient_node,Power Outage
7,122,15,1733.2201,1733.3634,transient_node,Maintenance
7,98,12,1772.6523,1773.0254,transient_node,Power Outage
7,225,28,1778.2243,1778.4283,transient_node,Maintenance
7,81,10,1794.9769,1795.5411,transient_node,Maintenance
7,3,0,1795.8762,1795.9388,transient_node,Network
7,83,10,1796.7913,1796.8768,transient_node,Power Spike
7,174,21,1798.9323,1798.9741,transient_node,Power Outage
7,24,3,1809.0125,1809.1821,transient_node,Power Spike
7,106,13,1840.8726,1841.1516,transient_node,Power Spike
7,77,9,1860.9152,1861.391,transient_node,Power Spike
7,79,9,1871.3786,1871.3914,transient_node,Network
7,143,17,1875.8134,1875.8912,transient_node,Network
7,69,8,1877.2106,1877.5328,transient_node,Network
7,1,0,1906.9735,1907.2189,transient_node,Power Spike
7,187,23,1909.0135,1909.542,transient_node,Power Outage
7,229,28,1918.6913,1918.765,transient_node,Network
7,126,15,1919.1685,1919.2909,transient_node,Power Spike
7,5,0,1929.4787,1929.692,transient_node,Network
7,243,30,1936.0568,1936.0853,transient_node,Power Spike
7,132,16,1953.1867,1953.3297,transient_node,Power Spike
7,166,20,1959.3949,1959.5297,transient_node,Network
7,30,3,1962.47,1962.7021,transient_node,Power Spike
7,157,19,1969.2046,1969.4475,transient_node,Network
7,142,17,1983.9124,1984.2116,transient_node,Network
7,31,3,1984.8409,1985.137,transient_node,Power Spike
7,214,26,1995.3994,1995.4979,transient_node,Power Outage
7,122,15,1997.8263,1997.8897,transient_node,Power Spike
7,114,14,1998.4382,1998.6689,transient_node,Maintenance
7,65,8,2016.6667,2016.9059,transient_node,Power Outage
7,253,31,2042.9614,2042.9728,transient_node,Maintenance
7,13,1,2049.4065,2049.8249,transient_node,Maintenance
7,36,4,2051.2898,2052.1956,transient_node,Network
7,204,25,2103.8758,2104.2242,transient_node,Power Spike
7,57,7,2109.8885,2109.912,transient_node,Maintenance
7,123,15,2114.0084,2114.0192,transient_node,Maintenance
7,213,26,2128.4766,2128.5422,transient_node,Maintenance
7,99,12,2141.3403,2141.4035,transient_node,Maintenance
7,247,30,2145.6697,2146.7446,transient_node,Power Spike
7,104,13,2147.0466,2147.17,transient_node,Power Spike
7,172,21,2155.5713,2155.6154,transient_node,Network
7,133,16,2160.1908,2160.277,transient_node,Power Outage
7,158,19,2166.1876,2166.6851,transient_node,Network
7,23,2,2181.1102,2181.1831,transient_node,Power Outage
7,10,1,2185.8862,2185.9061,transient_node,Power Outage
7,242,30,2210.1301,2210.4806,transient_node,Network
7,80,10,2262.603,2262.6827,transient_node,Maintenance
7,72,9,2287.5863,2287.6096,transient_node,Maintenance
7,147,18,2291.3099,2291.809,transient_node,Network
7,228,28,2306.4477,2306.651,transient_node,Power Outage
7,188,23,2333.1534,2333.3056,transient_node,Network
7,141,17,2361.535,2362.4168,transient_node,Network
7,230,28,2370.3026,2370.3131,transient_node,Maintenance
7,173,21,2374.5845,2375.0122,transient_node,Power Spike
7,245,30,2401.1216,2401.1716,transient_node,Maintenance
7,114,14,2409.7097,2410.2447,transient_node,Power Spike
7,223,27,2422.874,2423.0208,transient_node,Power Spike
7,234,29,2434.6057,2435.1104,transient_node,Network
7,22,2,2443.0788,2443.4006,transient_node,Network
7,112,14,2464.7541,2465.028,transient_node,Power Outage
7,100,12,2483.9073,2484.4839,transient_node,Maintenance
7,61,7,2498.6517,2499.2386,transient_node,Power Spike
7,59,7,2498.7065,2498.7287,transient_node,Maintenance
7,16,2,2523.4149,2523.5213,transient_node,Power Spike
7,193,24,2534.8824,2535.107,transient_node,Maintenance
7,33,4,2543.7745,2543.8033,transient_node,Power Spike
7,199,24,2560.2071,2560.5286,transient_node,Maintenance
7,81,10,2580.1738,2580.2202,transient_node,Power Spike
7,107,13,2589.3842,2589.4155,transient_node,Power Spike
7,231,28,2591.3286,2591.7127,transient_node,Power Outage
7,185,23,2597.9569,2598.0373,transient_node,Maintenance
7,57,7,2603.9871,2604.0344,transient_node,Power Outage
7,54,6,2604.1233,2604.1614,transient_node,Network
7,175,21,2604.4121,2604.7164,transient_node,Power Outage
7,36,4,2624.2518,2624.7465,transient_node,Network
7,80,10,2630.2305,2630.2761,transient_node,Power Outage
7,44,5,2633.5681,2633.591,transient_node,Maintenance
7,96,12,2654.4847,2654.485,transient_node,Power Outage
7,226,28,2655.8688,2656.201,transient_node,Power Outage
7,14,1,2661.2325,2661.2406,transient_node,Maintenance
7,68,8,2668.4571,2669.269,transient_node,Maintenance
7,76,9,2698.6686,2698.7226,transient_node,Power Spike
7,98,12,2702.3555,2702.4222,transient_node,Power Outage
7,7,0,2721.1941,2721.3581,transient_node,Network
7,129,16,2729.6345,2730.0605,transient_node,Maintenance
7,17,2,2729.9771,2730.3995,transient_node,Power Outage
7,127,15,2754.4626,2754.6765,transient_node,Power Spike
7,151,18,2756.1947,2756.4319,transient_node,Maintenance
7,252,31,2757.9128,2758.0373,transient_node,Power Outage
7,71,8,2770.4862,2770.5136,transient_node,Network
7,33,4,2782.5846,2782.7332,transient_node,Power Outage
7,178,22,2795.4917,2795.6025,transient_node,Network
7,69,8,2813.3177,2813.6556,transient_node,Maintenance
7,112,14,2813.7525,2814.0746,transient_node,Network
7,91,11,2816.8835,2817.4072,transient_node,Maintenance
7,196,24,2817.5936,2818.2738,transient_node,Maintenance
7,141,17,2818.881,2819.0075,transient_node,Power Outage
7,237,29,2822.2448,2822.5705,transient_node,Maintenance
7,185,23,2844.5999,2844.6366,transient_node,Maintenance
7,244,30,2850.3446,2850.954,transient_node,Power Spike
7,67,8,2858.4224,2858.567,transient_node,Power Spike
7,229,28,2859.1944,2859.5941,transient_node,Network
7,133,16,2860.6309,2861.1361,transient_node,Power Outage
7,181,22,2864.6436,2864.9036,transient_node,Network
7,66,8,2879.8034,2880.0284,transient_node,Power Spike
7,20,2,2888.5834,2889.0617,transient_node,Network
7,109,13,2895.2933,2895.4029,transient_node,Power Outage
7,204,25,2922.4193,2922.4446,transient_node,Maintenance
7,55,6,2923.9687,2924.1096,transient_node,Power Spike
7,204,25,2924.7123,2929.3127,permanent_node,SCSI Controller
7,178,22,2925.0644,2925.3027,transient_node,Network
7,169,21,2931.1804,2931.5423,transient_node,Network
7,65,8,2944.0425,2944.7394,transient_node,Power Outage
7,88,11,2950.1776,2950.4899,transient_node,Network
7,33,4,2953.8737,2953.8911,transient_node,Power Outage
7,144,18,2956.4741,2956.5825,transient_node,Maintenance
7,32,4,2956.7331,2956.8828,transient_node,Network
7,62,7,2973.2894,2975.4575,permanent_node,Disk Drive
7,39,4,2980.9474,2981.0488,transient_node,Maintenance
7,229,28,2992.232,2992.5559,transient_node,Maintenance
7,150,18,3003.0625,3003.2383,transient_node,Power Spike
7,245,30,3008.1569,3008.5218,transient_node,Network
7,28,3,3022.6687,3022.7057,transient_node,Maintenance
7,94,11,3041.2844,3041.4068,transient_node,Maintenance
7,78,9,3044.6097,3045.0796,transient_node,Power Outage
7,145,18,3052.8597,3053.6756,transient_node,Network
7,116,14,3059.6231,3059.6582,transient_node,Power Spike
7,109,13,3064.3986,3065.0307,transient_node,Network
7,46,5,3068.993,3069.204,transient_node,Network
7,238,29,3090.1296,3090.2137,transient_node,Maintenance
7,229,28,3101.4035,3101.7595,transient_node,Maintenance
7,126,15,3104.431,3104.4355,transient_node,Maintenance
7,147,18,3124.9693,3127.3607,permanent_node,Hardware
7,29,3,3128.3242,3128.5592,transient_node,Power Spike
7,45,5,3141.7959,3141.9105,transient_node,Power Spike
7,152,19,3143.2792,3143.5688,transient_node,Network
7,155,19,3148.1592,3148.5225,transient_node,Network
7,116,14,3167.6885,3167.7521,transient_node,Maintenance
7,248,31,3172.0628,3172.4557,transient_node,Power Outage
7,189,23,3173.1171,3173.1989,transient_node,Network
7,174,21,3173.7643,3173.7806,transient_node,Maintenance
7,112,14,3204.9301,3205.2825,transient_node,Maintenance
7,137,17,3208.8043,3208.9368,transient_node,Power Spike
7,131,16,3215.6335,3216.4167,transient_node,Network
7,150,18,3271.9411,3272.2528,transient_node,Network
7,23,2,3276.132,3276.1959,transient_node,Power Outage
7,182,22,3279.6657,3279.8226,transient_node,Power Spike
7,242,30,3307.562,3307.8744,transient_node,Power Spike
7,4,0,3366.0003,3366.8272,transient_node,Maintenance
7,251,31,3368.0113,3368.0498,transient_node,Maintenance
7,230,28,3377.4652,3377.9217,transient_node,Power Outage
7,66,8,3390.285,3390.5877,transient_node,Network
7,198,24,3392.4723,3392.6531,transient_node,Power Spike
7,188,23,3416.1113,3416.5384,transient_node,Network
7,222,27,3466.669,3467.7737,transient_node,Network
7,71,8,3486.8568,3486.9201,transient_node,Power Spike
7,21,2,3488.8597,3488.9469,transient_node,Power Outage
7,199,24,3523.7719,3524.0105,transient_node,Power Outage
7,136,17,3531.3815,3531.4401,transient_node,Power Spike
7,47,5,3539.3831,3540.0731,transient_node,Network
7,37,4,3542.9328,3543.3046,transient_node,Power Outage
7,25,3,3576.6311,3576.8655,transient_node,Power Spike
7,184,23,3591.3802,3591.8099,transient_node,Power Spike
7,172,21,3601.8826,3601.9011,transient_node,Network
7,53,6,3619.6251,3619.7212,transient_node,Power Outage
7,146,18,3622.5377,3622.769,transient_node,Power Spike
7,20,2,3626.2412,3626.4806,transient_node,Network
7,103,12,3629.2574,3629.376,transient_node,Network
7,150,18,3641.4042,3641.7055,transient_node,Power Outage
7,34,4,3669.651,3669.7663,transient_node,Power Outage
7,220,27,3690.5875,3690.7285,transient_node,Power Spike
7,132,16,3692.3343,3692.5237,transient_node,Network
7,153,19,3696.9275,3697.0102,transient_node,Network
7,1,0,3704.6943,3704.9381,transient_node,Power Spike
7,153,19,3709.8092,3709.9928,transient_node,Power Outage
7,37,4,3723.3792,3723.3836,transient_node,Power Outage
7,154,19,3725.5505,3725.9563,transient_node,Network
7,116,14,3764.4027,3765.0731,transient_node,Maintenance
7,127,15,3766.3595,3766.5815,transient_node,Maintenance
7,0,0,3767.1812,3767.2708,transient_node,Maintenance
7,154,19,3780.0727,3780.1847,transient_node,Network
7,32,4,3804.0401,3804.1499,transient_node,Power Outage
7,196,24,3821.7567,3821.8478,transient_node,Maintenance
7,179,22,3823.6297,3823.7801,transient_node,Network
7,26,3,3830.9973,3831.0586,transient_node,Maintenance
7,71,8,3882.9694,3883.5629,transient_node,Maintenance
7,27,3,3899.7045,3900.0545,transient_node,Power Spike
7,50,6,3903.8157,3904.2106,transient_node,Power Spike
7,134,16,3918.6338,3918.7221,transient_node,Power Outage
7,2,0,3921.0601,3921.3236,transient_node,Power Outage
7,96,12,3928.6229,3928.9327,transient_node,Power Outage
7,42,5,3933.2416,3933.4421,transient_node,Power Spike
7,71,8,3935.4556,3935.5248,transient_node,Network
7,123,15,3950.6586,3951.1589,transient_node,Network
7,98,12,3952.592,3952.656,transient_node,Maintenance
7,138,17,3955.8791,3956.0863,transient_node,Power Spike
7,211,26,3960.3738,3960.7466,transient_node,Power Spike
7,153,19,3972.7964,3972.9365,transient_node,Power Outage
7,64,8,3983.7307,3984.2217,transient_node,Power Spike
7,110,13,4002.2354,4002.8186,transient_node,Network
7,141,17,4005.7121,4006.1944,transient_node,Maintenance
7,91,11,4030.1108,4030.2302,transient_node,Network
7,6,0,4035.8719,4036.0568,transient_node,Power Outage
7,63,7,4045.9207,4046.1134,transient_node,Power Outage
7,28,3,4046.4034,4047.3337,transient_node,Network
7,168,21,4051.1507,4051.2965,transient_node,Maintenance
7,95,11,4068.5904,4070.0115,transient_node,Power Spike
7,62,7,4068.8815,4068.9022,transient_node,Power Spike
7,4,0,4073.5872,4073.8363,transient_node,Power Spike
7,91,11,4074.1816,4074.5699,transient_node,Power Outage
7,84,10,4086.022,4086.3536,transient_node,Network
7,134,16,4092.0458,4092.0921,transient_node,Power Outage
7,235,29,4094.6828,4094.7086,transient_node,Maintenance
7,98,12,4102.0718,4102.095,transient_node,Power Outage
7,30,3,4102.7933,4103.2217,transient_node,Network
7,117,14,4105.2771,4105.4218,transient_node,Power Outage
7,152,19,4114.6983,4114.79,transient_node,Maintenance
7,227,28,4118.2193,4118.4424,transient_node,Power Outage
7,83,10,4125.8677,4126.1002,transient_node,Network
7,102,12,4130.2473,4130.483,transient_node,Maintenance
7,142,17,4144.5559,4144.7401,transient_node,Network
7,151,18,4154.1646,4160.8832,permanent_node,Hardware
7,70,8,4165.0815,4165.2283,transient_node,Maintenance
7,52,6,4209.8308,4210.0652,transient_node,Power Outage
7,154,19,4219.6557,4219.7148,transient_node,Network
7,45,5,4227.3354,4227.5963,transient_node,Power Spike
7,150,18,4247.7755,4248.0266,transient_node,Network
7,220,27,4288.2052,4288.2138,transient_node,Power Spike
7,42,5,4289.3636,4289.6768,transient_node,Power Outage
7,20,2,4305.3384,4306.0385,transient_node,Maintenance
7,79,9,4309.128,4309.7768,transient_node,Network
7,176,22,4313.5468,4313.7127,transient_node,Maintenance
7,244,30,4319.824,4319.8265,transient_node,Power Outage
7,148,18,4320.1823,4320.2623,transient_node,Network
7,173,21,4351.929,4352.1082,transient_node,Power Spike
7,9,1,4401.5944,4401.9175,transient_node,Power Outage
7,118,14,4412.8448,4413.0774,transient_node,Network
7,254,31,4413.7643,4413.9599,transient_node,Network
7,19,2,4428.7772,4429.1727,transient_node,Power Outage
7,90,11,4440.4491,4440.5321,transient_node,Network
7,124,15,4443.3966,4443.5495,transient_node,Network
7,48,6,4450.1562,4450.7012,transient_node,Power Spike
7,176,22,4455.8946,4456.3963,transient_node,Maintenance
7,255,31,4459.3467,4459.5474,transient_node,Power Outage
7,34,4,4459.4003,4459.4627,transient_node,Maintenance
7,244,30,4469.3021,4469.879,transient_node,Power Spike
7,211,26,4469.9604,4470.0713,transient_node,Maintenance
7,78,9,4472.9714,4473.0287,transient_node,Power Spike
7,93,11,4487.5781,4488.0279,transient_node,Power Spike
7,102,12,4508.738,4508.895,transient_node,Power Spike
7,203,25,4518.0231,4521.1399,permanent_node,SCSI Controller
7,13,1,4541.6321,4541.9854,transient_node,Maintenance
7,88,11,4549.8978,4550.3084,transient_node,Power Spike
7,135,16,4551.07,4551.0962,transient_node,Network
7,119,14,4569.8946,4570.128,transient_node,Maintenance
7,199,24,4574.905,4575.0015,transient_node,Maintenance
7,183,22,4592.4337,4592.6353,transient_node,Maintenance
7,58,7,4605.4684,4605.6315,transient_node,Power Spike
7,113,14,4611.2316,4611.3647,transient_node,Power Outage
7,65,8,4626.745,4627.2286,transient_node,Power Spike
7,220,27,4630.13,4630.285,transient_node,Power Outage
7,181,22,4664.9067,4665.1736,transient_node,Network
7,216,27,4683.6214,4684.0501,transient_node,Maintenance
7,211,26,4685.9712,4686.1215,transient_node,Maintenance
7,36,4,4686.4049,4686.5932,transient_node,Network
7,94,11,4687.7243,4688.3826,transient_node,Maintenance
7,95,11,4690.5239,4690.5661,transient_node,Network
7,171,21,4699.6555,4700.643,transient_node,Network
7,78,9,4731.9485,4732.4376,transient_node,Power Outage
7,152,19,4734.2546,4734.5049,transient_node,Power Spike
7,97,12,4752.8132,4752.8244,transient_node,Maintenance
7,22,2,4759.1138,4759.3629,transient_node,Power Outage
7,49,6,4769.7712,4770.3765,transient_node,Network
7,239,29,4785.6456,4785.8122,transient_node,Power Spike
7,171,21,4794.5514,4794.6933,transient_node,Power Spike
7,34,4,4796.2356,4796.244,transient_node,Power Outage
7,67,8,4803.079,4803.1232,transient_node,Network
7,62,7,4815.0641,4815.3348,transient_node,Power Spike
7,241,30,4821.0504,4821.1225,transient_node,Power Outage
7,72,9,4827.4936,4827.7879,transient_node,Power Outage
7,122,15,4848.8808,4849.2145,transient_node,Power Outage
7,56,7,4851.4962,4851.5853,transient_node,Network
7,127,15,4868.9687,4869.28,transient_node,Network
7,120,15,4901.6364,4901.7369,transient_node,Power Spike
7,114,14,4913.0999,4913.535,transient_node,Power Spike
7,193,24,4915.797,4915.9111,transient_node,Maintenance
7,213,26,4945.3953,4946.0317,transient_node,Network
7,240,30,4949.8215,4949.8981,transient_node,Power Outage
7,229,28,4968.7089,4968.7513,transient_node,Network
7,5,0,4981.3459,4981.8429,transient_node,Maintenance
7,92,11,4994.9696,4995.1822,transient_node,Power Outage
7,37,4,5026.6678,5026.684,transient_node,Power Outage
7,30,3,5038.9609,5039.5946,transient_node,Power Outage
7,71,8,5042.3248,5042.4026,transient_node,Power Outage
7,18,2,5104.6058,5104.628,transient_node,Power Spike
7,103,12,5115.0205,5115.0419,transient_node,Maintenance
7,21,2,5115.8875,5115.8976,transient_node,Power Outage
7,196,24,5120.995,5121.035,transient_node,Power Spike
7,231,28,5141.2498,5141.7814,transient_node,Maintenance
7,67,8,5145.6113,5145.6709,transient_node,Power Outage
7,69,8,5150.1705,5150.477,transient_node,Maintenance
7,91,11,5157.2656,5157.2755,transient_node,Maintenance
7,73,9,5157.4844,5158.0096,transient_node,Network
7,28,3,5163.5134,5163.689,transient_node,Power Outage
7,61,7,5165.728,5165.8451,transient_node,Maintenance
7,237,29,5173.3666,5173.8854,transient_node,Network
7,0,0,5174.7427,5175.0034,transient_node,Power Outage
7,26,3,5175.2901,5175.7226,transient_node,Maintenance
7,182,22,5206.8888,5207.0542,transient_node,Network
7,90,11,5224.2047,5231.3068,permanent_node,SCSI Controller
7,249,31,5232.2068,5232.4053,transient_node,Network
7,28,3,5241.6824,5242.8318,transient_node,Power Outage
7,65,8,5245.7762,5245.8465,transient_node,Power Outage
7,95,11,5266.0824,5266.2614,transient_node,Power Spike
7,175,21,5293.0443,5293.4176,transient_node,Maintenance
7,132,16,5320.7336,5320.9491,transient_node,Network
7,38,4,5321.9702,5322.1291,transient_node,Maintenance
7,232,29,5322.4681,5322.8146,transient_node,Power Spike
7,249,31,5332.2513,5332.3543,transient_node,Power Spike
7,116,14,5334.165,5334.7126,transient_node,Network
7,119,14,5334.5239,5335.1121,transient_node,Network
7,60,7,5352.211,5352.4718,transient_node,Maintenance
7,146,18,5369.3209,5369.6355,transient_node,Power Spike
7,235,29,5371.4656,5371.6736,transient_node,Power Outage
7,131,16,5379.6477,5379.8255,transient_node,Network
7,185,23,5380.2876,5380.7179,transient_node,Power Spike
7,43,5,5396.7799,5397.123,transient_node,Maintenance
7,196,24,5411.189,5411.3491,transient_node,Network
7,33,4,5417.1391,5417.2061,transient_node,Power Outage
7,118,14,5423.0131,5423.2022,transient_node,Power Spike
7,72,9,5446.5803,5446.654,transient_node,Power Outage
7,51,6,5449.4331,5450.5477,transient_node,Network
7,178,22,5460.5878,5460.6119,transient_node,Power Spike
7,123,15,5484.9225,5485.0806,transient_node,Power Outage
7,57,7,5502.2442,5502.6253,transient_node,Power Spike
7,150,18,5518.6844,5518.6975,transient_node,Network
7,104,13,5528.9132,5529.5017,transient_node,Power Spike
7,228,28,5533.4626,5533.5547,transient_node,Power Outage
7,122,15,5542.0387,5542.8015,transient_node,Maintenance
7,86,10,5561.2612,5562.0155,transient_node,Maintenance
7,222,27,5584.4085,5584.7347,transient_node,Maintenance
7,138,17,5586.1208,5586.1542,transient_node,Power Spike
7,230,28,5607.194,5607.2793,transient_node,Power Outage
7,91,11,5613.5176,5613.6734,transient_node,Power Spike
7,184,23,5615.2423,5615.3339,transient_node,Power Outage
7,1,0,5620.1055,5620.7517,transient_node,Power Outage
7,30,3,5629.1521,5629.3774,transient_node,Power Outage
7,192,24,5632.1272,5632.2989,transient_node,Network
7,193,24,5636.1366,5636.539,transient_node,Maintenance
7,58,7,5641.31,5641.4586,transient_node,Power Spike
7,16,2,5643.0021,5643.3935,transient_node,Maintenance
7,0,0,5649.9668,5650.1425,transient_node,Maintenance
7,108,13,5657.4344,5657.528,transient_node,Power Outage
7,57,7,5686.4473,5686.6445,transient_node,Power Spike
7,18,2,5688.8223,5688.8462,transient_node,Power Outage
7,244,30,5692.5733,5692.7618,transient_node,Network
7,109,13,5694.2077,5694.9712,transient_node,Network
7,45,5,5698.4774,5698.9579,transient_node,Power Outage
7,52,6,5734.8581,5735.0402,transient_node,Power Spike
7,112,14,5737.5501,5737.6173,transient_node,Power Outage
