system,node,rack,start_hours,end_hours,failure_type,root_cause,drive_type
5,124,15,783.579,783.6528,transient_node,Network,nvme
5,122,15,799.4916,799.5372,transient_node,Network,nvme
5,101,12,828.9034,829.0266,transient_node,Network,nvme
5,64,8,860.7221,860.7623,transient_node,Network,nvme
5,84,10,903.2494,903.3516,transient_node,Network,nvme
5,40,5,929.0764,929.1411,transient_node,Network,nvme
5,62,7,938.4012,938.4574,transient_node,Network,nvme
5,73,9,940.9412,941.5044,transient_node,Network,nvme
5,50,6,945.601,945.617,transient_node,Network,nvme
5,5,0,991.7674,991.8708,transient_node,Network,nvme
5,7,0,1001.8071,1002.6357,transient_node,Network,nvme
5,24,3,1047.9294,1048.6354,transient_node,Network,nvme
5,38,4,1106.4805,1106.7667,transient_node,Network,nvme
5,24,3,1113.8587,1114.0242,transient_node,Network,nvme
5,64,8,1131.5504,1131.7946,transient_node,Network,nvme
5,29,3,1156.9939,1157.0051,transient_node,Network,nvme
5,29,3,1162.6171,1162.9554,transient_node,Network,nvme
5,99,12,1198.8042,1199.1439,transient_node,Network,nvme
5,53,6,1219.9652,1220.0153,transient_node,Network,nvme
5,114,14,1223.8374,1224.1452,transient_node,Network,nvme
5,109,13,1224.0559,1224.1955,transient_node,Network,nvme
5,60,7,1228.4348,1229.0987,transient_node,Network,nvme
5,76,9,1259.4152,1259.7272,transient_node,Network,nvme
5,14,1,1274.9724,1275.0516,transient_node,Network,nvme
5,46,5,1294.1521,1294.173,transient_node,Network,nvme
5,4,0,1368.3664,1368.4222,transient_node,Network,nvme
5,116,14,1394.2518,1394.3598,transient_node,Network,nvme
5,78,9,1413.1482,1413.4137,transient_node,Network,nvme
5,86,10,1431.1413,1431.2345,transient_node,Network,nvme
5,8,1,1460.186,1460.5456,transient_node,Network,nvme
5,127,15,1467.6463,1468.0525,transient_node,Network,nvme
5,59,7,1468.3537,1469.6679,transient_node,Network,nvme
5,10,1,1493.179,1493.2357,transient_node,Network,nvme
5,20,2,1516.638,1516.6424,transient_node,Network,nvme
5,94,11,1551.365,1551.5355,transient_node,Network,nvme
5,95,11,1560.0089,1560.0443,transient_node,Network,nvme
5,125,15,1580.4139,1580.7156,transient_node,Network,nvme
5,21,2,1591.5684,1592.4569,transient_node,Network,nvme
5,41,5,1603.6833,1603.8103,transient_node,Network,nvme
5,50,6,1621.3178,1621.6214,transient_node,Network,nvme
5,74,9,1646.2166,1646.3157,transient_node,Network,nvme
5,104,13,1669.5184,1669.555,transient_node,Network,nvme
5,21,2,1710.9273,1711.1372,transient_node,Network,nvme
5,113,14,1718.9111,1718.9191,transient_node,Network,nvme
5,3,0,1791.7843,1791.9313,transient_node,Network,nvme
5,115,14,1834.8359,1835.4364,transient_node,Network,nvme
5,12,1,1867.5671,1867.8129,transient_node,Network,nvme
5,53,6,1898.2223,1898.3006,transient_node,Network,nvme
5,96,12,1967.3416,1967.7631,transient_node,Network,nvme
5,100,12,1973.0499,1973.3468,transient_node,Network,nvme
5,100,12,2003.2314,2003.2469,transient_node,Network,nvme
5,79,9,2058.9885,2059.158,transient_node,Network,nvme
5,108,13,2059.8962,2060.0732,transient_node,Network,nvme
5,72,9,2089.1344,2089.3207,transient_node,Network,nvme
5,110,13,2115.5823,2115.7325,transient_node,Network,nvme
5,77,9,2128.6549,2128.908,transient_node,Network,nvme
5,109,13,2136.1054,2136.2663,transient_node,Network,nvme
5,116,14,2149.5119,2149.7547,transient_node,Network,nvme
5,7,0,2164.5563,2164.6845,transient_node,Network,nvme
5,123,15,2180.0697,2181.0288,transient_node,Network,nvme
5,103,12,2183.1092,2184.0529,transient_node,Network,nvme
5,22,2,2198.2247,2198.7664,transient_node,Network,nvme
5,25,3,2212.0913,2212.3582,transient_node,Network,nvme
5,35,4,2257.8587,2258.0805,transient_node,Network,nvme
5,113,14,2260.5929,2260.6178,transient_node,Network,nvme
5,59,7,2273.9618,2273.9702,transient_node,Network,nvme
5,41,5,2273.9933,2274.4904,transient_node,Network,nvme
5,102,12,2287.1757,2287.3374,transient_node,Network,nvme
5,109,13,2302.834,2303.1855,transient_node,Network,nvme
5,124,15,2342.8294,2342.9158,transient_node,Network,nvme
5,59,7,2379.2307,2379.2525,transient_node,Network,nvme
5,75,9,2388.7375,2388.9274,transient_node,Network,nvme
5,120,15,2414.8064,2415.758,transient_node,Network,nvme
5,0,0,2427.3046,2427.9875,transient_node,Network,nvme
5,15,1,2432.4947,2432.5562,transient_node,Network,nvme
5,98,12,2478.4402,2478.4656,transient_node,Network,nvme
5,111,13,2524.1913,2524.7049,transient_node,Network,nvme
5,39,4,2543.3761,2543.4229,transient_node,Network,nvme
5,19,2,2568.2787,2568.4646,transient_node,Network,nvme
5,25,3,2624.935,2625.0953,transient_node,Network,nvme
5,55,6,2688.6614,2688.6917,transient_node,Network,nvme
5,50,6,2704.153,2704.3327,transient_node,Network,nvme
5,36,4,2740.7145,2741.0584,transient_node,Network,nvme
5,62,7,2761.4395,2761.521,transient_node,Network,nvme
5,107,13,2764.7388,2764.7428,transient_node,Network,nvme
5,18,2,2766.1974,2766.6347,transient_node,Network,nvme
5,10,1,2783.4899,2783.6869,transient_node,Network,nvme
5,109,13,2818.1058,2818.4024,transient_node,Network,nvme
5,120,15,2838.021,2838.6761,transient_node,Network,nvme
5,16,2,2854.8641,2854.9261,transient_node,Network,nvme
5,3,0,2921.1685,2921.4063,transient_node,Network,nvme
5,83,10,2936.2022,2936.6589,transient_node,Network,nvme
5,106,13,2941.6292,2941.8666,transient_node,Network,nvme
5,115,14,2946.9844,2947.0982,transient_node,Network,nvme
5,34,4,2957.376,2957.527,transient_node,Network,nvme
5,21,2,2957.6652,2957.77,transient_node,Network,nvme
5,1,0,3015.9665,3015.9938,transient_node,Network,nvme
5,99,12,3038.16,3038.1829,transient_node,Network,nvme
5,88,11,3048.0541,3048.3122,transient_node,Network,nvme
5,73,9,3060.7885,3060.839,transient_node,Network,nvme
5,126,15,3081.064,3081.1388,transient_node,Network,nvme
5,54,6,3095.6002,3095.9017,transient_node,Network,nvme
5,56,7,3104.8351,3105.062,transient_node,Network,nvme
5,93,11,3121.2528,3121.3309,transient_node,Network,nvme
5,73,9,3125.3425,3125.8,transient_node,Network,nvme
5,84,10,3130.0063,3130.2073,transient_node,Network,nvme
5,75,9,3130.4965,3130.6817,transient_node,Network,nvme
5,31,3,3184.7031,3184.8632,transient_node,Network,nvme
5,107,13,3191.5054,3191.5528,transient_node,Network,nvme
5,9,1,3205.2441,3205.3915,transient_node,Network,nvme
5,118,14,3243.1726,3243.3113,transient_node,Network,nvme
5,74,9,3246.9434,3247.1428,transient_node,Network,nvme
5,98,12,3260.9049,3261.1401,transient_node,Network,nvme
5,49,6,3265.8007,3266.1782,transient_node,Network,nvme
5,111,13,3278.9406,3279.2785,transient_node,Network,nvme
5,103,12,3281.4888,3282.0434,transient_node,Network,nvme
5,28,3,3300.4211,3300.4796,transient_node,Network,nvme
5,118,14,3331.2296,3331.4878,transient_node,Network,nvme
5,33,4,3387.2243,3387.4615,transient_node,Network,nvme
5,18,2,3388.0604,3388.0674,transient_node,Network,nvme
5,71,8,3424.8626,3425.1917,transient_node,Network,nvme
5,75,9,3451.2088,3451.3517,transient_node,Network,nvme
5,58,7,3453.594,3453.6452,transient_node,Network,nvme
5,106,13,3460.3254,3460.3806,transient_node,Network,nvme
5,114,14,3513.9453,3514.4985,transient_node,Network,nvme
5,41,5,3541.8676,3541.8886,transient_node,Network,nvme
5,45,5,3559.5889,3559.9907,transient_node,Network,nvme
5,78,9,3608.378,3608.3948,transient_node,Network,nvme
5,59,7,3671.279,3671.2967,transient_node,Network,nvme
5,124,15,3704.4696,3704.5554,transient_node,Network,nvme
5,14,1,3837.7087,3837.9251,transient_node,Network,nvme
5,111,13,3843.6112,3844.5186,transient_node,Network,nvme
5,122,15,3880.8503,3880.926,transient_node,Network,nvme
5,36,4,3915.9215,3916.0492,transient_node,Network,nvme
5,1,0,3974.4508,3974.617,transient_node,Network,nvme
5,14,1,3978.7441,3978.9588,transient_node,Network,nvme
5,106,13,4009.7156,4010.0081,transient_node,Network,nvme
5,60,7,4081.0093,4081.0777,transient_node,Network,nvme
5,44,5,4154.2949,4154.8156,transient_node,Network,nvme
5,86,10,4159.3063,4159.3951,transient_node,Network,nvme
5,119,14,4162.4202,4162.7554,transient_node,Network,nvme
5,43,5,4236.2331,4236.7684,transient_node,Network,nvme
5,39,4,4240.4589,4240.6661,transient_node,Network,nvme
5,100,12,4251.3762,4251.6908,transient_node,Network,nvme
5,60,7,4262.888,4263.1146,transient_node,Network,nvme
5,86,10,4270.3786,4271.1608,transient_node,Network,nvme
5,87,10,4292.8345,4292.9357,transient_node,Network,nvme
5,70,8,4330.1534,4330.5555,transient_node,Network,nvme
5,4,0,4343.0397,4343.5078,transient_node,Network,nvme
5,126,15,4349.26,4349.6306,transient_node,Network,nvme
5,51,6,4362.6632,4363.1758,transient_node,Network,nvme
5,57,7,4392.5301,4392.5794,transient_node,Network,nvme
5,61,7,4414.3419,4414.3464,transient_node,Network,nvme
5,2,0,4435.7889,4436.0422,transient_node,Network,nvme
5,34,4,4455.9931,4456.2705,transient_node,Network,nvme
5,64,8,4478.5102,4478.6446,transient_node,Network,nvme
5,72,9,4492.2424,4492.4025,transient_node,Network,nvme
5,67,8,4530.7924,4530.8781,transient_node,Network,nvme
5,103,12,4534.3534,4534.6942,transient_node,Network,nvme
5,81,10,4655.1305,4655.5087,transient_node,Network,nvme
5,60,7,4672.336,4672.7461,transient_node,Network,nvme
5,114,14,4698.9178,4699.0474,transient_node,Network,nvme
5,74,9,4728.7734,4728.8385,transient_node,Network,nvme
5,113,14,4745.5273,4745.807,transient_node,Network,nvme
5,102,12,4768.7191,4768.9727,transient_node,Network,nvme
5,67,8,4777.7929,4778.1173,transient_node,Network,nvme
5,57,7,4788.7586,4788.8066,transient_node,Network,nvme
5,114,14,4806.6578,4806.6659,transient_node,Network,nvme
5,104,13,4809.5679,4809.5942,transient_node,Network,nvme
5,113,14,4838.4487,4838.6245,transient_node,Network,nvme
5,1,0,4866.9488,4867.0323,transient_node,Network,nvme
5,61,7,4874.8777,4875.3017,transient_node,Network,nvme
5,8,1,4887.2401,4887.2606,transient_node,Network,nvme
5,89,11,4917.1799,4917.3679,transient_node,Network,nvme
5,127,15,4957.9613,4958.1498,transient_node,Network,nvme
5,92,11,4960.0823,4960.0962,transient_node,Network,nvme
5,114,14,4984.0719,4984.1367,transient_node,Network,nvme
5,118,14,4989.0767,4989.3947,transient_node,Network,nvme
5,94,11,5000.2219,5000.2775,transient_node,Network,nvme
5,10,1,5003.8897,5004.3502,transient_node,Network,nvme
5,0,0,5037.7334,5038.0814,transient_node,Network,nvme
5,119,14,5049.6823,5049.8723,transient_node,Network,nvme
5,28,3,5075.8752,5076.3518,transient_node,Network,nvme
5,120,15,5133.5023,5133.673,transient_node,Network,nvme
5,88,11,5135.5978,5135.956,transient_node,Network,nvme
5,55,6,5161.6355,5161.9595,transient_node,Network,nvme
5,15,1,5163.6714,5163.9768,transient_node,Network,nvme
5,32,4,5175.0618,5175.1101,transient_node,Network,nvme
5,122,15,5208.6457,5208.8515,transient_node,Network,nvme
5,48,6,5212.8741,5213.0008,transient_node,Network,nvme
5,91,11,5235.7901,5236.232,transient_node,Network,nvme
5,101,12,5323.6681,5323.9836,transient_node,Network,nvme
5,103,12,5326.1881,5326.2241,transient_node,Network,nvme
5,12,1,5490.3406,5490.8892,transient_node,Network,nvme
5,48,6,5532.659,5532.9323,transient_node,Network,nvme
5,106,13,5590.468,5590.6628,transient_node,Network,nvme
5,45,5,5642.1287,5642.2269,transient_node,Network,nvme
5,126,15,5660.5875,5660.7581,transient_node,Network,nvme
5,88,11,5671.4233,5671.608,transient_node,Network,nvme
5,73,9,5681.7434,5681.8413,transient_node,Network,nvme
5,71,8,5700.9246,5701.108,transient_node,Network,nvme
5,46,5,5725.1957,5725.2443,transient_node,Network,nvme
5,73,9,5728.5827,5729.3974,transient_node,Network,nvme
5,35,4,5735.8384,5736.0293,transient_node,Network,nvme
5,113,14,5774.8319,5774.8541,transient_node,Network,nvme
5,55,6,5783.0238,5783.1889,transient_node,Network,nvme
5,30,3,5855.3396,5855.5407,transient_node,Network,nvme
5,10,1,5879.802,5879.8555,transient_node,Network,nvme
5,74,9,5901.7256,5901.9767,transient_node,Network,nvme
5,11,1,5904.919,5905.1806,transient_node,Network,nvme
5,112,14,5914.6035,5915.2817,transient_node,Network,nvme
5,86,10,5926.8796,5927.497,transient_node,Network,nvme
5,98,12,5945.9313,5945.941,transient_node,Network,nvme
5,94,11,5976.9382,5976.9772,transient_node,Network,nvme
5,35,4,5993.5085,5993.6261,transient_node,Network,nvme
5,38,4,6024.5929,6024.619,transient_node,Network,nvme
5,97,12,6089.8526,6089.9519,transient_node,Network,nvme
5,120,15,6113.2287,6113.6875,transient_node,Network,nvme
5,123,15,6117.1403,6117.2038,transient_node,Network,nvme
5,20,2,6127.2596,6127.4819,transient_node,Network,nvme
5,33,4,6128.7544,6129.0391,transient_node,Network,nvme
5,45,5,6140.4728,6140.4959,transient_node,Network,nvme
5,0,0,6148.8253,6148.9329,transient_node,Network,nvme
5,13,1,6157.5962,6158.5775,transient_node,Network,nvme
5,42,5,6160.1026,6160.7521,transient_node,Network,nvme
5,39,4,6178.1536,6178.5564,transient_node,Network,nvme
5,54,6,6197.8895,6197.9336,transient_node,Network,nvme
5,101,12,6219.4098,6219.7924,transient_node,Network,nvme
5,6,0,6302.2938,6302.4556,transient_node,Network,nvme
5,2,0,6302.5203,6302.9072,transient_node,Network,nvme
5,110,13,6318.0048,6318.4506,transient_node,Network,nvme
5,11,1,6326.7555,6326.8611,transient_node,Network,nvme
5,117,14,6332.671,6333.1152,transient_node,Network,nvme
5,12,1,6386.7144,6386.9791,transient_node,Network,nvme
5,114,14,6392.0083,6392.1445,transient_node,Network,nvme
5,32,4,6427.1488,6427.4506,transient_node,Network,nvme
5,91,11,6430.2836,6430.4056,transient_node,Network,nvme
5,67,8,6433.1229,6433.4824,transient_node,Network,nvme
5,10,1,6434.106,6434.1977,transient_node,Network,nvme
5,53,6,6448.9007,6448.9846,transient_node,Network,nvme
5,84,10,6484.561,6484.6554,transient_node,Network,nvme
5,59,7,6489.7415,6489.7529,transient_node,Network,nvme
5,22,2,6523.543,6523.5653,transient_node,Network,nvme
5,42,5,6534.3258,6534.5351,transient_node,Network,nvme
5,125,15,6572.245,6572.3386,transient_node,Network,nvme
5,42,5,6605.9041,6606.1458,transient_node,Network,nvme
5,56,7,6644.4931,6644.5037,transient_node,Network,nvme
5,54,6,6656.0077,6656.3053,transient_node,Network,nvme
5,36,4,6686.1704,6686.7522,transient_node,Network,nvme
5,94,11,6730.2094,6730.2511,transient_node,Network,nvme
5,38,4,6731.9465,6731.9824,transient_node,Network,nvme
5,114,14,6737.563,6737.6232,transient_node,Network,nvme
5,50,6,6742.2685,6742.4426,transient_node,Network,nvme
5,42,5,6749.3065,6750.1755,transient_node,Network,nvme
5,65,8,6761.1431,6761.2378,transient_node,Network,nvme
5,108,13,6776.58,6776.6851,transient_node,Network,nvme
5,110,13,6778.4201,6778.4835,transient_node,Network,nvme
5,30,3,6804.6821,6804.7261,transient_node,Network,nvme
5,87,10,6825.1692,6825.3285,transient_node,Network,nvme
5,106,13,6839.3584,6839.5371,transient_node,Network,nvme
5,119,14,6852.1272,6852.5399,transient_node,Network,nvme
5,87,10,6871.352,6871.7131,transient_node,Network,nvme
5,76,9,6892.6163,6892.6217,transient_node,Network,nvme
5,75,9,6897.2795,6898.5483,transient_node,Network,nvme
5,98,12,6940.0261,6940.0668,transient_node,Network,nvme
5,4,0,6940.2413,6940.3414,transient_node,Network,nvme
5,77,9,6949.4785,6949.6458,transient_node,Network,nvme
5,51,6,6992.404,6992.4346,transient_node,Network,nvme
5,48,6,7002.5645,7002.6561,transient_node,Network,nvme
5,45,5,7006.5607,7007.3935,transient_node,Network,nvme
5,64,8,7069.3394,7069.4503,transient_node,Network,nvme
5,0,0,7091.2652,7091.58,transient_node,Network,nvme
5,115,14,7117.942,7118.5672,transient_node,Network,nvme
5,70,8,7151.949,7152.3196,transient_node,Network,nvme
5,114,14,7172.0593,7172.3205,transient_node,Network,nvme
5,73,9,7181.8535,7182.3014,transient_node,Network,nvme
5,15,1,7185.5845,7185.8478,transient_node,Network,nvme
5,120,15,7205.6555,7206.1242,transient_node,Network,nvme
5,48,6,7223.8901,7223.9126,transient_node,Network,nvme
5,53,6,7231.6662,7231.7782,transient_node,Network,nvme
5,30,3,7232.0412,7232.3187,transient_node,Network,nvme
5,103,12,7241.067,7241.0975,transient_node,Network,nvme
5,33,4,7264.2689,7264.3063,transient_node,Network,nvme
5,78,9,7295.2759,7295.8285,transient_node,Network,nvme
5,100,12,7343.3168,7343.5878,transient_node,Network,nvme
5,118,14,7420.9078,7421.0502,transient_node,Network,nvme
5,102,12,7480.2059,7480.2599,transient_node,Network,nvme
5,10,1,7509.5213,7510.1683,transient_node,Network,nvme
5,31,3,7533.2354,7533.7784,transient_node,Network,nvme
5,28,3,7572.5932,7572.8554,transient_node,Network,nvme
5,86,10,7575.908,7576.3048,transient_node,Network,nvme
5,70,8,7633.7901,7633.8366,transient_node,Network,nvme
5,17,2,7664.1515,7664.712,transient_node,Network,nvme
5,95,11,7668.0508,7668.0783,transient_node,Network,nvme
5,107,13,7690.3111,7690.6656,transient_node,Network,nvme
5,45,5,7729.7486,7729.8688,transient_node,Network,nvme
5,47,5,7743.87,7743.9312,transient_node,Network,nvme
5,126,15,7748.2159,7749.1281,transient_node,Network,nvme
5,39,4,7763.6765,7763.7998,transient_node,Network,nvme
5,58,7,7856.5157,7856.592,transient_node,Network,nvme
5,84,10,7890.2981,7890.3625,transient_node,Network,nvme
5,67,8,7945.4593,7945.821,transient_node,Network,nvme
5,5,0,7979.9053,7979.9875,transient_node,Network,nvme
5,63,7,7989.1426,7989.2216,transient_node,Network,nvme
5,95,11,7991.9524,7992.436,transient_node,Network,nvme
5,75,9,7992.1452,7992.3265,transient_node,Network,nvme
5,66,8,8003.5396,8003.6484,transient_node,Network,nvme
5,115,14,8020.5774,8020.8123,transient_node,Network,nvme
5,89,11,8021.0942,8021.3561,transient_node,Network,nvme
5,19,2,8035.2522,8035.286,transient_node,Network,nvme
5,7,0,8045.0293,8045.1919,transient_node,Network,nvme
5,70,8,8045.6058,8045.6518,transient_node,Network,nvme
5,126,15,8059.9089,8060.087,transient_node,Network,nvme
5,57,7,8079.2475,8079.3503,transient_node,Network,nvme
5,107,13,8105.9194,8105.9891,transient_node,Network,nvme
5,91,11,8108.7002,8108.8112,transient_node,Network,nvme
5,38,4,8121.5877,8121.7094,transient_node,Network,nvme
5,60,7,8153.5708,8153.5909,transient_node,Network,nvme
5,65,8,8198.1745,8198.2308,transient_node,Network,nvme
5,116,14,8250.8158,8250.8438,transient_node,Network,nvme
5,69,8,8251.5049,8251.6522,transient_node,Network,nvme
5,9,1,8261.5307,8261.7572,transient_node,Network,nvme
5,55,6,8302.7284,8303.1312,transient_node,Network,nvme
5,22,2,8310.1558,8310.4456,transient_node,Network,nvme
5,84,10,8316.2443,8316.7626,transient_node,Network,nvme
5,37,4,8325.0389,8325.0963,transient_node,Network,nvme
5,24,3,8335.2849,8336.4642,transient_node,Network,nvme
5,115,14,8345.8024,8346.2479,transient_node,Network,nvme
5,112,14,8366.7841,8367.1162,transient_node,Network,nvme
5,43,5,8400.9712,8400.983,transient_node,Network,nvme
5,91,11,8423.1752,8423.6947,transient_node,Network,nvme
5,21,2,8492.8848,8493.0751,transient_node,Network,nvme
5,10,1,8502.8015,8502.9818,transient_node,Network,nvme
5,81,10,8511.927,8512.0925,transient_node,Network,nvme
5,112,14,8590.3936,8590.6672,transient_node,Network,nvme
5,46,5,8598.1691,8598.1881,transient_node,Network,nvme
5,47,5,8608.7414,8608.7708,transient_node,Network,nvme
5,46,5,8679.5307,8679.7268,transient_node,Network,nvme
5,42,5,8690.9985,8692.383,transient_node,Network,nvme
5,108,13,8706.6795,8706.7445,transient_node,Network,nvme
5,48,6,8708.4964,8708.6351,transient_node,Network,nvme
5,17,2,8709.7431,8709.7452,transient_node,Network,nvme
5,73,9,8727.0403,8727.2639,transient_node,Network,nvme
5,52,6,8729.8146,8729.9617,transient_node,Network,nvme
5,61,7,8763.9008,8764.2245,transient_node,Network,nvme
5,14,1,8778.2321,8778.2765,transient_node,Network,nvme
5,28,3,8808.887,8809.0999,transient_node,Network,nvme
5,112,14,8838.1411,8838.1494,transient_node,Network,nvme
5,125,15,8848.8078,8849.3435,transient_node,Network,nvme
5,46,5,8852.5258,8852.6546,transient_node,Network,nvme
5,24,3,8870.1665,8871.2494,transient_node,Network,nvme
5,92,11,8911.0464,8911.3932,transient_node,Network,nvme
5,27,3,8924.5059,8925.0241,transient_node,Network,nvme
5,36,4,8935.2079,8935.2614,transient_node,Network,nvme
5,106,13,8969.5455,8969.6043,transient_node,Network,nvme
5,2,0,8971.2334,8971.2875,transient_node,Network,nvme
5,94,11,8971.4281,8971.4679,transient_node,Network,nvme
5,116,14,8988.1577,8988.1669,transient_node,Network,nvme
5,23,2,9005.4616,9005.7312,transient_node,Network,nvme
5,79,9,9041.4065,9041.5568,transient_node,Network,nvme
5,28,3,9049.2399,9049.3793,transient_node,Network,nvme
5,83,10,9056.2292,9056.8827,transient_node,Network,nvme
5,96,12,9093.3888,9093.4484,transient_node,Network,nvme
5,78,9,9111.0181,9111.4586,transient_node,Network,nvme
5,61,7,9139.4297,9139.7926,transient_node,Network,nvme
5,7,0,9155.0412,9155.1237,transient_node,Network,nvme
5,36,4,9183.1092,9183.2741,transient_node,Network,nvme
5,54,6,9219.065,9219.1703,transient_node,Network,nvme
5,89,11,9224.0482,9224.4366,transient_node,Network,nvme
5,30,3,9231.7589,9232.2939,transient_node,Network,nvme
5,95,11,9263.0708,9263.494,transient_node,Network,nvme
5,25,3,9266.2254,9266.2937,transient_node,Network,nvme
5,81,10,9293.1916,9293.2076,transient_node,Network,nvme
5,105,13,9296.8005,9296.8753,transient_node,Network,nvme
5,102,12,9304.1946,9304.4317,transient_node,Network,nvme
5,67,8,9323.3164,9323.3639,transient_node,Network,nvme
5,41,5,9351.7477,9351.9666,transient_node,Network,nvme
5,54,6,9353.6966,9353.7674,transient_node,Network,nvme
5,6,0,9358.3421,9358.8142,transient_node,Network,nvme
5,44,5,9358.6695,9358.7938,transient_node,Network,nvme
5,47,5,9373.9969,9374.0987,transient_node,Network,nvme
5,41,5,9411.3378,9412.2109,transient_node,Network,nvme
5,122,15,9433.9409,9434.2637,transient_node,Network,nvme
5,19,2,9456.0999,9456.2108,transient_node,Network,nvme
5,113,14,9477.1233,9477.5748,transient_node,Network,nvme
5,70,8,9500.5674,9500.6282,transient_node,Network,nvme
5,84,10,9501.8525,9501.9026,transient_node,Network,nvme
5,81,10,9514.8095,9514.9472,transient_node,Network,nvme
5,28,3,9574.7343,9575.2075,transient_node,Network,nvme
5,101,12,9582.6152,9582.6924,transient_node,Network,nvme
5,73,9,9624.4308,9624.6101,transient_node,Network,nvme
5,20,2,9637.9679,9638.024,transient_node,Network,nvme
5,26,3,9643.5811,9643.639,transient_node,Network,nvme
5,73,9,9683.4793,9683.5485,transient_node,Network,nvme
5,123,15,9698.1624,9698.1964,transient_node,Network,nvme
5,38,4,9700.4981,9700.5828,transient_node,Network,nvme
5,116,14,9722.1467,9722.1909,transient_node,Network,nvme
5,2,0,9725.5268,9725.5732,transient_node,Network,nvme
5,38,4,9742.4188,9742.4712,transient_node,Network,nvme
5,98,12,9765.3774,9765.7027,transient_node,Network,nvme
5,93,11,9897.0306,9897.0597,transient_node,Network,nvme
5,60,7,9898.7138,9898.9072,transient_node,Network,nvme
5,13,1,9911.4189,9911.5723,transient_node,Network,nvme
5,90,11,9924.8186,9924.9152,transient_node,Network,nvme
5,9,1,9991.7846,9991.8292,transient_node,Network,nvme
5,66,8,10026.0808,10026.7786,transient_node,Network,nvme
5,34,4,10083.8248,10083.9898,transient_node,Network,nvme
5,57,7,10110.2868,10110.2924,transient_node,Network,nvme
5,22,2,10118.8657,10118.8695,transient_node,Network,nvme
5,92,11,10120.0619,10120.5,transient_node,Network,nvme
5,38,4,10149.2648,10149.4264,transient_node,Network,nvme
5,96,12,10152.2256,10152.4016,transient_node,Network,nvme
5,20,2,10199.8463,10200.1012,transient_node,Network,nvme
5,66,8,10211.5153,10212.1818,transient_node,Network,nvme
5,70,8,10217.5295,10218.3121,transient_node,Network,nvme
5,11,1,10233.5654,10233.8407,transient_node,Network,nvme
5,28,3,10236.6135,10237.942,transient_node,Network,nvme
5,63,7,10245.1186,10245.1263,transient_node,Network,nvme
5,82,10,10271.6949,10271.878,transient_node,Network,nvme
5,23,2,10343.5252,10343.7562,transient_node,Network,nvme
5,14,1,10350.2856,10350.5753,transient_node,Network,nvme
5,122,15,10357.7284,10358.7589,transient_node,Network,nvme
5,49,6,10370.1379,10370.5959,transient_node,Network,nvme
5,44,5,10396.8954,10397.106,transient_node,Network,nvme
5,19,2,10406.801,10406.8923,transient_node,Network,nvme
5,21,2,10428.0506,10428.4023,transient_node,Network,nvme
5,116,14,10430.0734,10430.7112,transient_node,Network,nvme
5,83,10,10463.7518,10463.8452,transient_node,Network,nvme
5,88,11,10483.2504,10483.2543,transient_node,Network,nvme
5,1,0,10518.5504,10518.797,transient_node,Network,nvme
5,87,10,10528.4447,10528.6715,transient_node,Network,nvme
5,3,0,10543.3955,10543.6894,transient_node,Network,nvme
5,119,14,10543.3971,10543.558,transient_node,Network,nvme
